Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2016-06-05,223.25,100.20,44.89,233.30,17.08,17.08,756.50,878.50,116.13,4.00,73.93
BON,2016-06-06,236.08,100.28,42.48,220.40,17.67,17.67,756.13,873.33,115.50,5.00,73.72
BON,2016-06-07,236.76,99.80,42.15,239.40,18.02,18.02,754.46,854.96,113.32,6.00,73.27
BON,2016-06-08,222.65,100.03,44.93,225.70,18.02,18.02,756.71,842.63,111.30,6.00,73.43
BON,2016-06-09,216.71,100.71,46.47,223.50,17.64,17.64,758.42,832.42,109.76,5.00,74.00
BON,2016-06-10,204.11,99.22,48.61,200.00,17.44,17.44,760.54,839.00,110.32,5.00,73.98
BON,2016-06-11,212.17,99.26,46.78,210.30,17.45,17.45,766.00,840.88,109.77,5.00,74.05
BON,2016-06-12,201.38,99.56,49.44,194.30,17.59,17.59,765.04,848.08,110.86,7.00,73.73
BON,2016-06-13,180.28,99.58,55.24,178.00,17.67,17.67,761.13,841.96,110.62,7.00,73.18
BON,2016-06-14,196.04,100.28,51.15,207.60,17.72,17.72,760.04,833.29,109.64,6.00,73.86
BON,2016-06-15,186.21,100.82,54.14,188.40,17.74,17.74,759.04,841.25,110.83,6.00,74.40
BON,2016-06-16,190.75,96.76,50.73,186.60,17.51,17.51,761.83,837.88,109.98,7.00,74.20
BON,2016-06-17,197.64,73.11,36.99,201.50,17.52,17.52,762.17,837.83,109.93,7.00,73.96
BON,2016-06-18,187.86,95.70,50.94,185.10,17.47,17.47,764.75,841.75,110.07,5.50,74.18
BON,2016-06-19,175.29,95.15,54.28,162.00,17.46,17.46,767.08,843.04,109.91,7.00,73.62
BON,2016-06-20,177.77,94.80,53.33,191.90,17.76,17.76,763.08,853.92,111.90,7.00,73.30
BON,2016-06-21,201.85,95.40,47.26,201.60,17.78,17.78,765.63,846.63,110.58,7.00,73.78
BON,2016-06-22,188.43,95.26,50.55,184.50,17.85,17.85,760.63,838.42,110.23,7.00,73.61
BON,2016-06-23,187.03,95.44,51.03,196.00,17.76,17.76,761.29,833.17,109.44,7.00,73.92
BON,2016-06-24,176.95,95.37,53.90,167.70,17.70,17.70,765.88,830.67,108.46,6.00,73.99
BON,2016-06-25,184.90,95.62,51.71,195.60,17.71,17.71,764.92,832.58,108.85,6.00,74.46
BON,2016-06-26,194.15,89.97,46.34,194.30,18.08,18.08,761.88,843.04,110.66,7.00,74.46
BON,2016-06-27,198.64,95.88,48.27,191.60,18.44,18.44,762.50,863.13,113.20,7.00,74.26
BON,2016-06-28,196.09,98.31,50.14,196.10,18.80,18.80,763.13,850.42,111.44,7.00,73.80
BON,2016-06-29,194.01,94.75,48.84,189.80,18.95,18.95,763.46,823.29,107.84,7.00,73.81
BON,2016-06-30,174.98,89.85,51.35,184.80,18.88,18.88,763.83,807.38,105.70,6.00,73.85
BON,2016-07-01,182.38,95.16,52.18,191.00,18.84,18.84,761.42,803.33,105.51,7.00,74.55
BON,2016-07-02,186.33,100.68,54.04,169.40,19.10,19.10,759.83,811.17,106.76,7.00,74.76
BON,2016-07-03,163.10,95.25,58.40,160.50,19.29,19.29,762.54,812.21,106.51,7.00,73.97
BON,2016-07-04,164.58,89.09,54.13,168.00,19.26,19.26,763.88,802.46,105.05,6.00,73.69
BON,2016-07-05,172.06,93.65,54.43,177.50,19.26,19.26,762.38,800.96,105.06,7.00,74.23
BON,2016-07-06,164.30,94.94,57.79,167.10,19.29,19.29,760.04,808.46,106.37,7.00,74.41
BON,2016-07-07,171.97,79.88,46.45,166.50,19.52,19.52,758.42,820.58,108.20,7.00,74.36
BON,2016-07-08,168.85,95.28,56.43,181.00,19.60,19.60,758.00,825.50,108.91,7.00,74.75
BON,2016-07-09,165.80,93.80,56.57,164.60,19.84,19.84,759.96,830.38,109.27,7.00,75.19
BON,2016-07-10,140.18,93.96,67.03,129.30,19.89,19.89,760.88,828.67,108.91,7.00,75.35
BON,2016-07-11,138.37,94.26,68.12,132.10,19.88,19.88,761.21,815.71,107.16,7.00,73.76
BON,2016-07-12,145.13,94.02,64.78,144.50,19.98,19.98,760.83,809.83,106.44,7.00,73.58
BON,2016-07-13,150.45,94.03,62.50,155.60,20.10,20.10,764.04,811.46,106.21,7.00,73.64
BON,2016-07-14,157.60,94.31,59.84,164.00,20.21,20.21,764.00,815.67,106.76,7.00,73.94
BON,2016-07-15,153.60,95.28,62.03,155.70,20.10,20.10,763.79,810.58,106.13,7.00,74.88
BON,2016-07-16,158.14,95.05,60.10,155.70,20.02,20.02,761.42,801.00,105.20,7.00,74.64
BON,2016-07-17,159.62,94.89,59.45,157.10,20.08,20.08,758.54,801.63,105.68,7.00,74.51
BON,2016-07-18,157.69,94.88,60.17,157.00,20.00,20.00,759.42,803.42,105.79,7.00,74.40
BON,2016-07-19,166.80,94.81,56.84,166.90,20.07,20.07,761.71,815.63,107.08,7.00,74.51
BON,2016-07-20,145.81,94.55,64.85,147.30,20.28,20.28,761.79,822.22,107.93,7.00,74.47
BON,2016-07-21,159.30,94.51,59.33,157.90,20.51,20.51,760.67,827.58,108.80,7.00,74.39
BON,2016-07-22,141.95,94.42,66.51,128.70,20.46,20.46,766.50,818.83,106.83,7.00,74.10
BON,2016-07-23,137.85,93.79,68.04,145.90,20.38,20.38,765.71,811.50,105.98,7.00,73.49
BON,2016-07-24,138.03,93.78,67.94,134.00,20.65,20.65,761.00,806.96,106.04,7.00,73.61
BON,2016-07-25,139.88,93.42,66.79,139.40,20.95,20.95,760.58,816.67,107.37,7.00,73.29
BON,2016-07-26,145.96,93.64,64.16,149.00,20.94,20.94,762.42,809.33,106.15,7.00,73.53
BON,2016-07-27,153.03,93.56,61.14,146.30,21.22,21.22,761.46,804.33,105.63,7.00,73.46
BON,2016-07-28,154.48,93.70,60.65,163.80,21.64,21.64,760.42,814.71,107.14,7.00,73.43
BON,2016-07-29,158.18,94.44,59.70,160.10,21.78,21.78,758.00,826.04,108.98,7.00,73.90
BON,2016-07-30,139.21,94.51,67.89,139.20,21.71,21.71,758.75,814.38,107.33,7.00,74.25
BON,2016-07-31,151.59,94.90,62.61,156.20,21.38,21.38,761.13,794.08,104.33,6.00,74.65
BON,2016-08-01,163.81,94.70,57.81,170.40,21.18,21.18,761.13,789.13,103.68,7.00,74.53
BON,2016-08-02,148.16,94.55,63.81,131.90,20.89,20.89,764.25,794.17,103.91,7.00,74.38
BON,2016-08-03,133.37,89.53,67.13,133.00,20.93,20.93,764.96,799.58,104.53,7.00,73.94
BON,2016-08-04,129.38,85.53,66.11,147.40,21.41,21.41,758.75,807.13,106.38,7.00,74.52
BON,2016-08-05,137.27,89.45,65.17,135.80,21.83,21.83,757.63,822.67,108.58,7.00,75.55
BON,2016-08-06,133.21,89.76,67.38,132.10,21.46,21.46,758.79,803.75,105.92,7.00,75.48
BON,2016-08-07,138.64,94.31,68.03,124.60,21.38,21.38,758.71,793.00,104.52,7.00,74.63
BON,2016-08-08,137.03,92.54,67.53,133.80,21.30,21.30,759.83,791.50,104.17,7.00,73.52
BON,2016-08-09,130.85,87.66,67.00,134.70,21.00,21.00,760.75,790.63,103.93,7.00,73.34
BON,2016-08-10,131.05,87.68,66.90,135.40,20.90,20.90,760.92,794.92,104.47,7.00,74.04
BON,2016-08-11,141.20,93.85,66.46,146.80,21.19,21.19,760.71,804.29,105.73,7.00,74.08
BON,2016-08-12,146.33,94.30,64.45,145.40,21.51,21.51,759.83,826.75,108.81,7.00,74.65
BON,2016-08-13,145.19,94.50,65.09,144.60,21.75,21.75,758.75,841.38,110.89,7.00,74.81
BON,2016-08-14,126.45,82.13,64.95,119.70,21.90,21.90,758.50,836.38,110.27,7.00,74.35
BON,2016-08-15,119.13,75.75,63.59,113.90,21.89,21.89,760.33,813.04,106.93,7.00,74.13
BON,2016-08-16,114.24,70.81,61.98,118.20,21.81,21.81,760.83,796.63,104.70,7.00,73.85
BON,2016-08-17,123.28,78.98,64.06,132.70,21.64,21.64,760.38,788.08,103.64,7.00,74.54
BON,2016-08-18,127.03,83.23,65.52,126.30,21.58,21.58,757.71,790.58,104.34,5.00,74.63
BON,2016-08-19,147.30,93.63,63.56,147.00,21.68,21.68,758.21,805.79,106.28,7.00,74.64
BON,2016-08-20,146.28,94.75,64.77,149.60,21.87,21.87,756.42,830.00,109.73,7.00,74.98
BON,2016-08-21,127.54,80.33,62.99,113.00,22.07,22.07,756.83,833.71,110.16,7.00,74.48
BON,2016-08-22,125.45,81.22,64.75,126.40,21.84,21.84,761.00,807.29,106.08,7.00,73.99
BON,2016-08-23,123.25,79.04,64.13,127.90,21.72,21.72,762.58,795.96,104.38,7.00,73.98
BON,2016-08-24,122.91,78.57,63.92,122.70,21.91,21.91,762.92,801.71,105.09,7.00,74.31
BON,2016-08-25,120.60,76.41,63.36,122.80,22.05,22.05,760.25,826.08,108.66,7.00,74.34
BON,2016-08-26,124.65,80.06,64.23,136.60,21.99,21.99,756.75,837.46,110.67,7.00,74.56
BON,2016-08-27,108.78,64.87,59.63,98.90,22.20,22.20,756.88,834.29,110.23,,75.32
BON,2016-08-28,111.54,67.49,60.51,115.10,22.12,22.12,760.08,813.33,107.01,,75.03
BON,2016-08-29,124.48,80.51,64.68,130.30,22.04,22.04,759.92,807.96,106.32,7.00,75.48
BON,2016-08-30,125.41,80.84,64.46,121.20,21.84,21.84,760.54,795.58,104.61,7.00,75.30
BON,2016-08-31,103.10,59.25,57.47,105.80,21.59,21.59,759.58,793.92,104.52,7.00,75.52
BON,2016-09-01,97.95,3.82,3.90,97.70,21.27,21.27,760.42,781.04,102.71,7.00,75.91
BON,2016-09-02,96.07,1.32,1.37,94.20,21.14,21.14,760.46,782.71,102.93,7.00,75.56
BON,2016-09-03,92.98,1.33,1.42,96.40,20.96,20.96,760.17,783.13,103.02,7.00,75.83
BON,2016-09-04,92.20,1.31,1.42,88.00,20.69,20.69,759.50,784.88,103.34,7.00,75.50
BON,2016-09-05,88.52,1.28,1.45,86.60,20.48,20.48,760.04,772.29,101.61,6.00,75.25
BON,2016-09-06,90.16,1.33,1.47,95.10,20.33,20.33,759.46,765.46,100.79,7.00,75.56
BON,2016-09-07,94.64,1.31,1.39,93.00,20.12,20.12,763.38,760.63,99.64,7.00,75.65
BON,2016-09-08,84.64,1.41,1.66,83.80,20.09,20.09,765.50,761.46,99.47,7.00,75.46
BON,2016-09-09,76.82,1.76,2.29,74.70,20.01,20.01,766.25,763.50,99.64,7.00,75.48
BON,2016-09-10,96.22,1.38,1.43,97.60,19.94,19.94,762.21,765.42,100.42,7.00,75.42
BON,2016-09-11,86.80,1.40,1.61,89.00,20.00,20.00,762.75,765.50,100.36,7.00,75.40
BON,2016-09-12,96.80,1.36,1.40,98.40,19.84,19.84,762.29,764.04,100.23,7.00,75.88
BON,2016-09-13,79.41,1.34,1.68,77.60,19.61,19.61,759.75,763.79,100.53,7.00,75.56
BON,2016-09-14,94.68,1.35,1.43,97.10,19.47,19.47,760.45,760.27,99.98,7.00,75.80
BON,2016-09-15,104.30,1.34,1.29,101.80,19.44,19.44,,,,7.00,75.71
BON,2016-09-16,104.57,1.33,1.27,104.60,19.44,19.44,,,,7.00,75.24
BON,2016-09-17,90.15,1.27,1.41,88.60,19.44,19.44,,,,7.00,75.53
BON,2016-09-18,79.38,1.24,1.56,73.20,19.44,19.44,,,,7.00,75.35
BON,2016-09-19,99.11,1.40,1.41,104.70,19.44,19.44,,,,7.00,74.83
BON,2016-09-20,110.21,1.63,1.48,112.00,19.44,19.44,,,,7.00,75.09
BON,2016-09-21,107.93,1.29,1.19,107.30,19.44,19.44,,,,7.00,75.34
BON,2016-09-22,93.79,1.23,1.32,89.60,19.44,19.44,,,,7.00,75.17
BON,2016-09-23,84.26,1.27,1.50,83.20,19.44,19.44,,,,7.00,74.88
BON,2016-09-24,85.71,1.26,1.47,87.10,18.30,,,,,7.00,74.76
BON,2016-09-25,91.25,1.24,1.36,94.90,18.33,18.33,,,,7.00,75.21
