Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2016-03-17,Sp,6,,44,24,,,,,,,,,7.1
Bonneville,2016-03-18,Sp,1,,52,26,,,,,,,,,7.1
Bonneville,2016-03-19,Sp,5,,41,17,,,,,,,,,7.1
Bonneville,2016-03-20,Sp,7,1,45,25,,,,,,,,,7.2
Bonneville,2016-03-21,Sp,4,,29,18,,,,,,,,,7.1
Bonneville,2016-03-22,Sp,2,,34,20,,,,,,,,,7.2
Bonneville,2016-03-23,Sp,4,,30,14,,,,,,,,,7.2
Bonneville,2016-03-24,Sp,6,1,71,34,,,,,,,,,7.3
Bonneville,2016-03-25,Sp,12,1,60,29,,,,,,,,,7.4
Bonneville,2016-03-26,Sp,13,,51,23,,,,,,,,,7.6
Bonneville,2016-03-27,Sp,12,,56,27,,,,,,,,,7.8
Bonneville,2016-03-28,Sp,27,,49,28,,,,,,,,,7.8
Bonneville,2016-03-29,Sp,19,,35,14,,,,,,,,,8
Bonneville,2016-03-30,Sp,24,,47,21,,,,,,,,,8.2
Bonneville,2016-03-31,Sp,47,,50,22,,,,,,,,,8.7
Bonneville,2016-04-01,Sp,54,1,50,20,,,,,,,,,8.8
Bonneville,2016-04-02,Sp,75,,54,16,,,,,,,,,9
Bonneville,2016-04-03,Sp,90,2,54,17,,,,,,,,,9.2
Bonneville,2016-04-04,Sp,96,,22,13,,,,,,,,,9.4
Bonneville,2016-04-05,Sp,154,,34,15,,,,,,,,,9.3
Bonneville,2016-04-06,Sp,118,,49,21,,,,,,,,,9.5
Bonneville,2016-04-07,Sp,100,,36,11,,,,,,,,,9.7
Bonneville,2016-04-08,Sp,253,,60,29,,,,,,,,,10.1
Bonneville,2016-04-09,Sp,285,,46,16,,,,,,,,,10.4
Bonneville,2016-04-10,Sp,251,1,14,6,,,,,,,,,10.6
Bonneville,2016-04-11,Sp,469,1,34,14,,,,,,,,,10.7
Bonneville,2016-04-12,Sp,333,,35,17,,,,,,,,,10.9
Bonneville,2016-04-13,Sp,495,-1,29,11,,,,,,,,,11.1
Bonneville,2016-04-14,Sp,447,,24,16,,,,,,,,,11.2
Bonneville,2016-04-15,Sp,466,,34,16,,,,,,,,,11
Bonneville,2016-04-16,Sp,373,2,29,17,,,,,,,,,11.1
Bonneville,2016-04-17,Sp,279,2,29,15,,,,,,,,,11.4
Bonneville,2016-04-18,Sp,588,4,21,2,,,,,2,,,,11.7
Bonneville,2016-04-19,Sp,550,10,26,11,,,,,,,,,11.9
Bonneville,2016-04-20,Sp,784,5,23,6,,,,,,,,,12.1
Bonneville,2016-04-21,Sp,2704,18,36,17,,,,,,,,,12.1
Bonneville,2016-04-22,Sp,3236,9,20,10,,,,,1,,,,12
Bonneville,2016-04-23,Sp,1510,13,13,2,,,,,1,,,,11.9
Bonneville,2016-04-24,Sp,1030,9,27,10,,,,,2,,,,11.9
Bonneville,2016-04-25,Sp,1157,15,18,7,,,,,1,,,,11.9
Bonneville,2016-04-26,Sp,849,8,9,1,,,,,,,,,11.7
Bonneville,2016-04-27,Sp,1050,10,23,1,,,,,1,,,,11.8
Bonneville,2016-04-28,Sp,3084,30,13,4,,,,,,,,,12
Bonneville,2016-04-29,Sp,6695,73,22,8,,,,,2,,,,12
Bonneville,2016-04-30,Sp,6728,121,38,6,,,,,,,,,12.1
Bonneville,2016-05-01,Sp,10155,302,36,9,,,,,4,,,,12.4
Bonneville,2016-05-02,Sp,13907,422,40,11,,,,5,2,,,,12.7
Bonneville,2016-05-03,Sp,10860,436,31,4,,,,23,7,,,,13
Bonneville,2016-05-04,Sp,7461,444,49,7,,,,19,12,,,,13
Bonneville,2016-05-05,Sp,4079,275,27,9,,,,43,,,,,13
Bonneville,2016-05-06,Sp,4250,384,50,9,,,,25,-1,,,,13.3
Bonneville,2016-05-07,Sp,4456,606,39,3,,,,47,88,,,,13.7
Bonneville,2016-05-08,Sp,4058,628,42,12,,,,191,83,,,,13.8
Bonneville,2016-05-09,Sp,1793,248,34,5,,,,128,49,,,,13.8
Bonneville,2016-05-10,Sp,1452,349,30,12,,,,158,234,,,,13.8
Bonneville,2016-05-11,Sp,2482,544,39,5,,,,154,60,,,,14.2
Bonneville,2016-05-12,Sp,3409,884,43,7,,,,522,56,,,,14.6
Bonneville,2016-05-13,Sp,2644,602,44,16,,,,2622,103,,,,14.8
Bonneville,2016-05-14,Sp,2068,351,37,7,,,,750,55,,,,14.8
Bonneville,2016-05-15,Sp,2036,339,48,14,,,,1230,70,,,,14.7
Bonneville,2016-05-16,Sp,1855,360,62,19,,,,1270,69,,,,14.6
Bonneville,2016-05-17,Sp,3166,537,57,12,,,,921,24,,,,14.7
Bonneville,2016-05-18,Sp,2963,588,62,13,,,,1741,105,,,,15.1
Bonneville,2016-05-19,Sp,2295,349,58,10,,,,2347,213,,,,15.1
Bonneville,2016-05-20,Sp,2265,342,62,13,,,,1653,203,,,,15
Bonneville,2016-05-21,Sp,1148,153,71,14,2,,,553,105,,,,14.8
Bonneville,2016-05-22,Sp,1239,160,88,20,5,,,881,53,,,,14.8
Bonneville,2016-05-23,Sp,1344,188,78,24,1,,,2986,61,,,,14.9
Bonneville,2016-05-24,Sp,1506,173,37,10,10,,,3153,84,,,,15
Bonneville,2016-05-25,Sp,1518,214,42,10,10,,,3196,62,,,,15
Bonneville,2016-05-26,Sp,1606,195,43,15,26,,,1964,621,,,,15
Bonneville,2016-05-27,Sp,1529,181,47,18,17,,,4961,205,,,,15
Bonneville,2016-05-28,Sp,1146,113,50,20,18,,,2025,233,,,,15
Bonneville,2016-05-29,Sp,1151,116,64,25,40,,,3162,194,,,,15
Bonneville,2016-05-30,Sp,1427,162,72,20,120,,,6626,155,,,,15.3
Bonneville,2016-05-31,Sp,1407,162,83,28,202,,,10499,220,,,,15.6
Bonneville,2016-06-01,Su,2089,208,110,39,280,,,45523,250,,,,15.9
Bonneville,2016-06-02,Su,1692,156,117,40,361,,,33412,300,,,,16.1
Bonneville,2016-06-03,Su,2010,207,153,47,565,,,44791,219,,,,16.4
Bonneville,2016-06-04,Su,1961,190,197,69,807,,,50625,235,,,,16.7
Bonneville,2016-06-05,Su,1775,151,157,53,944,,,80068,363,,,,17.1
Bonneville,2016-06-06,Su,1815,139,137,46,1008,,,71753,344,,,,17.7
Bonneville,2016-06-07,Su,2605,193,199,69,1969,,,98565,366,,,,18.1
Bonneville,2016-06-08,Su,2372,158,194,59,1648,,,75489,169,,,,18
Bonneville,2016-06-09,Su,2270,141,178,50,2112,,,34020,170,,,,17.6
Bonneville,2016-06-10,Su,2608,225,228,74,3411,,,21885,180,,,,17.4
Bonneville,2016-06-11,Su,2638,180,232,90,4515,,,20558,173,,,,17.4
Bonneville,2016-06-12,Su,2659,222,242,93,6660,,,42922,163,,,,17.6
Bonneville,2016-06-13,Su,2339,209,196,69,8764,,,60440,229,,,,17.7
Bonneville,2016-06-14,Su,2500,174,182,84,7233,,,32514,131,,,,17.7
Bonneville,2016-06-15,Su,4066,321,315,115,10477,,,49912,192,,,,17.7
Bonneville,2016-06-16,Su,3545,395,320,128,12243,,,54892,128,,,,17.5
Bonneville,2016-06-17,Su,2770,298,300,127,14064,,,91502,486,,,,17.5
Bonneville,2016-06-18,Su,2003,300,263,100,12899,,,73972,461,,,,17.4
Bonneville,2016-06-19,Su,2949,282,335,106,22142,,,38073,344,,,,17.4
Bonneville,2016-06-20,Su,2274,275,308,124,20300,,,55841,348,,,,17.8
Bonneville,2016-06-21,Su,2288,230,382,154,18783,,,52555,326,,,,17.8
Bonneville,2016-06-22,Su,3392,201,529,244,17352,,,83666,195,,,,17.9
Bonneville,2016-06-23,Su,3208,202,480,218,23518,,,53310,186,,,,17.9
Bonneville,2016-06-24,Su,3412,257,430,199,21412,,,39376,188,,,,17.7
Bonneville,2016-06-25,Su,2909,291,514,248,16466,,,45102,132,,,,17.7
Bonneville,2016-06-26,Su,2717,192,495,232,12114,,,52410,239,,,,18.1
Bonneville,2016-06-27,Su,2585,237,552,255,12999,,,45970,490,,,,18.5
Bonneville,2016-06-28,Su,2216,186,456,187,10373,,,39498,700,,,,18.8
Bonneville,2016-06-29,Su,3042,214,741,350,10620,,,31774,413,,,,19
Bonneville,2016-06-30,Su,2756,152,809,397,7854,,,20586,688,,,,18.9
Bonneville,2016-07-01,Su,2374,203,747,310,9160,,,20311,498,,,,18.8
Bonneville,2016-07-02,Su,1813,152,660,305,7328,,,25492,569,,,,19.1
Bonneville,2016-07-03,Su,2474,224,864,385,7151,,,15334,518,,,,19.3
Bonneville,2016-07-04,Su,2186,201,879,401,4458,,,9564,477,,,,19.3
Bonneville,2016-07-05,Su,1959,160,910,422,3223,,,9240,706,,,,19.2
Bonneville,2016-07-06,Su,1857,157,1014,452,2521,,,11028,501,,,,19.3
Bonneville,2016-07-07,Su,1713,150,1032,471,2507,,,22730,1490,,,,19.5
Bonneville,2016-07-08,Su,1884,156,1234,561,2690,,,7261,1266,,,,19.6
Bonneville,2016-07-09,Su,1648,143,1003,427,2288,,,8224,718,,,,19.9
Bonneville,2016-07-10,Su,1398,114,1038,402,1807,,,7398,658,,,,19.9
Bonneville,2016-07-11,Su,1571,91,1111,482,1837,,,2835,390,,,,19.9
Bonneville,2016-07-12,Su,1432,186,1129,481,1758,,,984,630,,,,19.9
Bonneville,2016-07-13,Su,1549,197,1155,476,1256,,,2098,710,,,,20.1
Bonneville,2016-07-14,Su,1187,210,1061,416,1668,,,1931,999,,,,20.2
Bonneville,2016-07-15,Su,1137,154,1271,493,896,,,2742,1054,,,,20.1
Bonneville,2016-07-16,Su,1385,173,1888,789,756,,,3233,554,,,,20
Bonneville,2016-07-17,Su,1212,141,2072,782,749,,,2811,599,,,,20.1
Bonneville,2016-07-18,Su,1149,94,1772,663,637,,,3558,576,,,,20
Bonneville,2016-07-19,Su,912,114,1272,485,613,,,2405,439,,,,20.1
Bonneville,2016-07-20,Su,1302,124,1686,604,387,,,1693,421,,,,20.3
Bonneville,2016-07-21,Su,1129,120,1801,644,455,,,1439,847,,,,20.7
Bonneville,2016-07-22,Su,1125,115,1854,710,350,,,1372,1081,,,,20.4
Bonneville,2016-07-23,Su,1135,107,1834,700,437,,,534,645,,,,20.4
Bonneville,2016-07-24,Su,888,103,1898,682,360,,,490,814,,,,20.7
Bonneville,2016-07-25,Su,810,111,1631,606,298,,,658,1061,,,,21
Bonneville,2016-07-26,Su,1030,128,2344,958,404,,,503,1125,,,,20.9
Bonneville,2016-07-27,Su,1045,109,2825,998,358,,,456,1755,,,,21.2
Bonneville,2016-07-28,Su,798,96,2750,883,251,,,557,1705,,,,21.7
Bonneville,2016-07-29,Su,690,78,2213,700,222,,,639,1485,,,,21.8
Bonneville,2016-07-30,Su,647,76,2296,671,205,,,913,1245,,,1,21.7
Bonneville,2016-07-31,Su,687,61,1873,601,156,,,1152,1135,,,,21.4
Bonneville,2016-08-01,Fa,510,60,1478,404,106,,,750,821,,,1,21.1
Bonneville,2016-08-02,Fa,624,76,1433,416,98,,,417,776,,,,20.8
Bonneville,2016-08-03,Fa,723,68,1352,400,107,,,208,469,,,,20.9
Bonneville,2016-08-04,Fa,820,65,1506,434,88,1,,389,635,,,,21.4
Bonneville,2016-08-05,Fa,892,93,1621,517,74,,,390,716,,,,21.9
Bonneville,2016-08-06,Fa,876,110,1796,546,78,2,1,324,521,,,,21.5
Bonneville,2016-08-07,Fa,1050,103,2088,613,74,,2,366,277,,,,21.4
Bonneville,2016-08-08,Fa,920,95,2029,568,47,3,,123,218,,,,21.3
Bonneville,2016-08-09,Fa,652,69,1686,504,35,1,,166,355,,,,20.9
Bonneville,2016-08-10,Fa,867,101,1472,460,32,1,,324,293,,,,20.9
Bonneville,2016-08-11,Fa,1659,210,1478,439,42,4,,318,470,,,,21.2
Bonneville,2016-08-12,Fa,2093,222,1804,484,25,14,,392,506,,,,21.5
Bonneville,2016-08-13,Fa,1983,250,2534,674,27,18,5,287,412,,,,21.8
Bonneville,2016-08-14,Fa,1998,216,2490,587,21,18,2,124,351,,,,21.9
Bonneville,2016-08-15,Fa,1524,225,2056,499,18,20,6,147,525,,,,21.9
Bonneville,2016-08-16,Fa,887,195,1424,323,13,7,11,94,320,,,,21.8
Bonneville,2016-08-17,Fa,1990,331,948,235,15,21,14,141,286,,,,21.6
Bonneville,2016-08-18,Fa,4911,528,1397,400,2,32,14,118,239,,,,21.6
Bonneville,2016-08-19,Fa,6264,638,2182,564,14,50,13,118,338,,,,21.7
Bonneville,2016-08-20,Fa,3461,507,2407,493,7,75,21,84,275,,,,21.9
Bonneville,2016-08-21,Fa,5252,596,2402,509,7,94,27,74,235,,1,,22.1
Bonneville,2016-08-22,Fa,4273,638,2113,411,8,50,19,38,203,,,,21.8
Bonneville,2016-08-23,Fa,1738,230,1330,293,7,18,8,29,260,,,,21.7
Bonneville,2016-08-24,Fa,4092,561,1268,313,1,68,19,53,187,,,,21.9
Bonneville,2016-08-25,Fa,10886,1470,1586,319,2,239,27,63,283,,,,22
Bonneville,2016-08-26,Fa,13926,1560,1456,288,1,342,64,28,430,,,,22
Bonneville,2016-08-27,Fa,12433,1444,1515,267,1,371,73,84,517,,,,22.2
Bonneville,2016-08-28,Fa,11146,1295,1590,345,1,274,59,26,608,,,,22.1
Bonneville,2016-08-29,Fa,3853,569,793,152,2,119,40,126,223,,,,22
Bonneville,2016-08-30,Fa,2758,452,432,100,1,46,34,36,218,,,,21.8
Bonneville,2016-08-31,Fa,21169,2415,973,256,1,368,92,22,163,,,,21.6
Bonneville,2016-09-01,Fa,17782,2396,2006,449,1,457,96,,171,,,,21.2
Bonneville,2016-09-02,Fa,11503,1488,1396,298,3,475,78,,184,,,,21.1
Bonneville,2016-09-03,Fa,13395,1739,1731,367,,1039,99,,39,,,,20.9
Bonneville,2016-09-04,Fa,14408,1919,2224,451,1,1647,149,,82,,,,20.6
Bonneville,2016-09-05,Fa,11577,1486,1538,316,,1882,202,,70,,,,20.5
Bonneville,2016-09-06,Fa,32446,2991,4084,709,,3120,340,,55,,,,20.3
Bonneville,2016-09-07,Fa,17615,1556,1965,310,,2564,273,,68,,,,20.1
Bonneville,2016-09-08,Fa,11858,1149,1459,227,,1538,190,,59,,,,20.1
Bonneville,2016-09-09,Fa,14505,1460,2039,340,,1451,165,,16,,,,20
Bonneville,2016-09-10,Fa,10585,983,1548,252,,1219,238,,36,,,,19.9
Bonneville,2016-09-11,Fa,18675,1704,2478,444,,1964,221,,72,,,,20
Bonneville,2016-09-12,Fa,11058,1217,2076,373,,1117,104,,27,,,,19.8
Bonneville,2016-09-13,Fa,10232,1115,2367,400,1,951,114,,23,,,,19.6
Bonneville,2016-09-14,Fa,9630,1147,2277,384,1,876,118,,18,,,,19.5
Bonneville,2016-09-15,Fa,16718,2118,4201,785,,855,118,,18,,,,
Bonneville,2016-09-16,Fa,12885,1265,2918,570,,580,93,,2,,,,
Bonneville,2016-09-17,Fa,8016,929,2644,479,1,426,51,,11,,1,,
Bonneville,2016-09-18,Fa,10466,1224,2798,540,,656,59,,16,,,,
Bonneville,2016-09-19,Fa,4928,808,2112,431,,326,57,,7,,,1,
Bonneville,2016-09-20,Fa,3877,744,1567,306,1,313,37,,9,,,,
Bonneville,2016-09-21,Fa,6151,958,2208,413,,432,64,,29,,,,
Bonneville,2016-09-22,Fa,4051,861,1837,384,,305,72,,13,,,,
Bonneville,2016-09-23,Fa,3991,751,2490,474,,476,55,,8,,,,
Bonneville,2016-09-24,Fa,3507,698,1503,325,,445,101,,1,,,,
Bonneville,2016-09-25,Fa,1676,468,1359,286,,220,68,,20,,,,
Bonneville,2016-09-26,Fa,3112,577,2105,476,,310,77,,9,,,,
Bonneville,2016-09-27,Fa,3565,482,1918,431,,344,192,,35,,,,
Bonneville,2016-09-28,Fa,2061,418,1325,270,,238,60,,20,,,,
Bonneville,2016-09-29,Fa,2378,415,1339,287,,217,61,,30,,,,
Bonneville,2016-09-30,Fa,1960,326,1356,292,,209,46,,14,,,,
Bonneville,2016-10-01,Fa,1609,303,1114,252,,183,31,,8,,,,
Bonneville,2016-10-02,Fa,927,163,613,141,,154,36,,8,,,,
Bonneville,2016-10-03,Fa,1743,342,1147,282,,214,38,,4,,,,
Bonneville,2016-10-04,Fa,923,130,1063,266,,370,71,,-1,,,,
Bonneville,2016-10-05,Fa,1295,214,814,214,,295,41,,10,,,,
Bonneville,2016-10-06,Fa,1481,234,648,161,,774,74,,3,,,,
Bonneville,2016-10-07,Fa,901,175,674,160,1,722,73,,7,,,,
Bonneville,2016-10-08,Fa,1509,229,623,143,,983,87,,7,,,,
Bonneville,2016-10-09,Fa,704,143,444,114,,455,62,,5,,,,
Bonneville,2016-10-10,Fa,909,187,368,102,,607,57,,2,,,,
Bonneville,2016-10-11,Fa,497,126,235,59,,376,51,,2,,,,
Bonneville,2016-10-12,Fa,533,120,369,114,,542,58,,3,,,,
Bonneville,2016-10-13,Fa,323,93,261,75,,210,31,,5,,,,
Bonneville,2016-10-14,Fa,600,164,495,157,,1695,169,,3,,,,
Bonneville,2016-10-15,Fa,354,92,324,85,,532,42,,7,,,,
Bonneville,2016-10-16,Fa,317,79,259,80,1,830,65,,-9,,,,
Bonneville,2016-10-17,Fa,207,48,142,36,,447,42,,33,,,,
Bonneville,2016-10-18,Fa,466,45,219,60,,504,32,,11,,,,
Bonneville,2016-10-19,Fa,243,36,126,35,,425,40,,2,,,,
Bonneville,2016-10-20,Fa,228,17,95,29,,186,19,,-1,,,,
Bonneville,2016-10-21,Fa,477,32,69,26,,271,31,,,,,,
Bonneville,2016-10-22,Fa,258,20,100,30,,167,12,,1,,,,
Bonneville,2016-10-23,Fa,176,13,110,30,,119,16,,,,,,
Bonneville,2016-10-24,Fa,216,16,136,41,,118,9,,,,,,
Bonneville,2016-10-25,Fa,276,43,196,59,,186,21,,1,,1,,
Bonneville,2016-10-26,Fa,228,24,124,34,,115,10,,1,,,,
Bonneville,2016-10-27,Fa,393,37,105,26,,182,21,,,,2,,
Bonneville,2016-10-28,Fa,397,66,115,33,,262,17,,,,2,,
Bonneville,2016-10-29,Fa,206,22,67,19,,107,9,,,,1,,
Bonneville,2016-10-30,Fa,198,33,69,22,,87,4,,-1,,,,
Bonneville,2016-10-31,Fa,215,21,58,15,,101,3,,,,-1,,
Bonneville,2016-11-01,Fa,212,15,83,18,,172,6,,,,1,,
Bonneville,2016-11-02,Fa,160,15,100,25,,198,10,,,,6,,13.9
Bonneville,2016-11-03,Fa,98,10,78,32,,69,6,,,,4,,13.9
Bonneville,2016-11-04,Fa,115,10,68,27,,43,5,,,,1,,13.9
Bonneville,2016-11-05,Fa,110,18,46,22,,43,2,,,,,,13.3
Bonneville,2016-11-06,Fa,123,19,63,24,,45,8,,,,1,,13.3
Bonneville,2016-11-07,Fa,115,9,60,14,1,47,2,,1,,3,,13.3
Bonneville,2016-11-08,Fa,118,19,37,11,,49,2,,,,6,,13.3
Bonneville,2016-11-09,Fa,61,9,36,8,,21,6,,,,7,,13.3
Bonneville,2016-11-10,Fa,54,1,37,9,,16,2,,,,1,,13.3
Bonneville,2016-11-11,Fa,31,1,27,7,,14,1,,,,1,,13.3
Bonneville,2016-11-12,Fa,41,5,29,10,,9,,,,,1,,13.3
Bonneville,2016-11-13,Fa,36,,18,7,,6,1,,,,1,,13.3
Bonneville,2016-11-14,Fa,5,3,21,10,,6,4,,,,,,13.3
Bonneville,2016-11-15,Fa,16,,12,7,,17,,,1,,2,,13.3
Bonneville,2016-11-16,,24,,29,9,,31,2,,,,,,13.3
Bonneville,2016-11-17,,23,6,27,13,,42,5,,1,,1,,12.8
Bonneville,2016-11-18,,26,2,41,17,,12,3,,,,1,,12.8
Bonneville,2016-11-19,,23,4,45,14,,4,,,,,2,,12.8
Bonneville,2016-11-20,,8,5,24,6,,5,2,,,,,,12.2
Bonneville,2016-11-21,,8,2,14,6,,-3,,,,,,,12.2
Bonneville,2016-11-22,,21,1,25,14,,9,1,,,,,,12.2
Bonneville,2016-11-23,,19,4,26,6,,,,,1,,,,12.2
Bonneville,2016-11-24,,20,,19,8,,6,,,,,,,11.7
Bonneville,2016-11-25,,15,2,9,2,,14,1,,,,1,,11.7
Bonneville,2016-11-26,,16,,16,9,,8,,,,,,,11.7
Bonneville,2016-11-27,,,,12,3,,3,1,,,,,,11.7
Bonneville,2016-11-28,,1,,8,4,,1,-1,,,,,,11.1
Bonneville,2016-11-29,,,-1,11,7,,1,1,,,,,,11.1
Bonneville,2016-11-30,,4,,12,2,,,1,,,,,,10.6
Bonneville,2016-12-01,,3,,9,4,,,1,,,,,,10.6
Bonneville,2016-12-02,,3,,11,7,,2,-1,,,,,,10.6
Bonneville,2016-12-03,,3,1,12,5,,2,,,,,,,10
Bonneville,2016-12-04,,,,10,4,,-1,,,,,,,10
Bonneville,2016-12-05,,2,,24,12,,1,,,,,,,10
Bonneville,2016-12-06,,6,,14,5,,,,,,,,,10
Bonneville,2016-12-07,,,,5,1,,,,,,,,,9.4
Bonneville,2016-12-08,,1,,12,5,,,,,,,,,8.9
Bonneville,2016-12-09,,1,,11,4,,1,,,,,,,8.3
Bonneville,2016-12-10,,,,7,5,,,,,,,,,7.2
Bonneville,2016-12-11,,,,19,9,,,,,,,,,6.7
Bonneville,2016-12-12,,3,,11,7,,,,,,,,,6.7
Bonneville,2016-12-13,,,,19,10,,,-1,,,,,,6.7
Bonneville,2016-12-14,,,,18,11,,-1,-1,,,,,,7.2
Bonneville,2016-12-15,,2,,11,7,,,,,,,,,6.7
Bonneville,2016-12-16,,,,6,3,,,,,,,,,6.1
Bonneville,2016-12-17,,,,8,3,,,,,,,,,6.1
Bonneville,2016-12-18,,,,5,1,,,,,,,,,6.1
Bonneville,2016-12-19,,,,2,-1,,,,,,,,,5.6
Bonneville,2016-12-20,,,1,2,,,,,,,,,,5
Bonneville,2016-12-21,,2,,13,6,,3,,,,,,,5
Bonneville,2016-12-22,,,,10,4,,1,,,,,,,5
Bonneville,2016-12-23,,1,,5,2,,,,,,,,,5
Bonneville,2016-12-24,,,,7,2,,1,,,,,,,4.4
Bonneville,2016-12-25,,,,13,7,,,,,,,,,4.4
Bonneville,2016-12-26,,1,,8,2,,1,,,,,,,4.4
Bonneville,2016-12-27,,,,3,2,,,-1,,,,,,4.4
Bonneville,2016-12-28,,,,7,4,,,,,,,,,3.9
Bonneville,2016-12-29,,,,9,3,,,,,,,,,3.9
Bonneville,2016-12-30,,,,5,,,,,,,,,,3.9
Bonneville,2016-12-31,,,,2,-1,,,,,,,,,3.9
