Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2017-02-27,,,,15,6,,,,,,,,,2.8
Bonneville,2017-02-28,,,,30,10,,,,,,,,,2.8
Bonneville,2017-03-01,,,,22,7,,,,,,,,,3.8
Bonneville,2017-03-02,,,,20,6,,,,,,,,,3.8
Bonneville,2017-03-03,,,,29,13,,,,,,,,,4
Bonneville,2017-03-04,,,,39,17,,,,,,,,,4.1
Bonneville,2017-03-05,,,,27,11,,,,,,,,,4
Bonneville,2017-03-06,,,,26,11,,,,,,,,,4.1
Bonneville,2017-03-07,,,,18,11,,,,,,,,,4.2
Bonneville,2017-03-08,,1,,27,9,,,,,,,,,4.3
Bonneville,2017-03-09,,,,43,20,,,,,,,,,4.4
Bonneville,2017-03-10,,2,,133,52,,,,,,,,,4.8
Bonneville,2017-03-11,,1,,69,28,,,,,,,,,4.9
Bonneville,2017-03-12,,2,,59,18,,,,,,,,,5
Bonneville,2017-03-13,,1,,37,20,,,,,,,,,5.1
Bonneville,2017-03-14,,,,57,18,,,,,,,,,5.2
Bonneville,2017-03-15,Sp,2,,55,24,,,,,,,,,5.3
Bonneville,2017-03-16,Sp,,,36,17,,,,,,,,,5.4
Bonneville,2017-03-17,Sp,,,36,13,,,,,,,,,5.5
Bonneville,2017-03-18,Sp,2,,67,16,,,,,,,,,5.8
Bonneville,2017-03-19,Sp,,,47,10,,,,,,,,,6.1
Bonneville,2017-03-20,Sp,,,24,5,,,,,,,,,6.2
Bonneville,2017-03-21,Sp,,,18,-2,,,,,,,,,6.4
Bonneville,2017-03-22,Sp,,,28,,,,,,,,,,6.6
Bonneville,2017-03-23,Sp,,,54,4,,,,,,,,,6.8
Bonneville,2017-03-24,Sp,,,40,6,,,,,,,,,6.9
Bonneville,2017-03-25,Sp,,,48,3,,,,,,,,,6.8
Bonneville,2017-03-26,Sp,,,32,13,,,,,,,,,6.6
Bonneville,2017-03-27,Sp,2,,53,10,,,,,,,,,6.7
Bonneville,2017-03-28,Sp,,,25,2,,,,,,,,,6.8
Bonneville,2017-03-29,Sp,,,56,14,,,,,,,,,6.8
Bonneville,2017-03-30,Sp,,,35,5,,,,,,,,,6.9
Bonneville,2017-03-31,Sp,2,,67,19,,,,,,,,,7.2
Bonneville,2017-04-01,Sp,1,,52,16,,,,,,,,,7.3
Bonneville,2017-04-02,Sp,3,,38,13,,,,,,,,,7.4
Bonneville,2017-04-03,Sp,2,,46,25,,,,,,,,,7.5
Bonneville,2017-04-04,Sp,2,,56,26,,,,,,,,,7.5
Bonneville,2017-04-05,Sp,14,,31,18,,,,,,,,,7.7
Bonneville,2017-04-06,Sp,12,,43,22,,,,,,,,,8
Bonneville,2017-04-07,Sp,32,,40,10,,,,,,,,,8.3
Bonneville,2017-04-08,Sp,57,,38,20,,,,,,,,,8.4
Bonneville,2017-04-09,Sp,62,,22,14,,,,,,,,,8.4
Bonneville,2017-04-10,Sp,16,,29,11,,,,,,,,,8.6
Bonneville,2017-04-11,Sp,38,,28,4,,,,,,,,,8.5
Bonneville,2017-04-12,Sp,50,,27,17,,,,,,,,,8.4
Bonneville,2017-04-13,Sp,47,,24,14,,,,,,,,,8.4
Bonneville,2017-04-14,Sp,42,,22,7,,,,,,,,,8.5
Bonneville,2017-04-15,Sp,38,,34,14,,,,,,,,,8.7
Bonneville,2017-04-16,Sp,71,,11,9,,,,,,,,,8.8
Bonneville,2017-04-17,Sp,78,,26,12,,,,,,,,,8.9
Bonneville,2017-04-18,Sp,112,,20,6,,,,,,,,,9.2
Bonneville,2017-04-19,Sp,103,,20,5,,,,,,,,,9.2
Bonneville,2017-04-20,Sp,131,,14,6,,,,,,,,,9.3
Bonneville,2017-04-21,Sp,170,,25,10,,,,,,,,,9.7
Bonneville,2017-04-22,Sp,175,1,22,2,,,,,,,,,9.7
Bonneville,2017-04-23,Sp,245,2,20,8,,,,,,,,,9.9
Bonneville,2017-04-24,Sp,215,1,18,6,,,,,,,,,9.9
Bonneville,2017-04-25,Sp,341,,15,2,,,,,,,,,10.1
Bonneville,2017-04-26,Sp,271,3,22,11,,,,,,,,,10.2
Bonneville,2017-04-27,Sp,196,4,13,2,,,,,,,,,10.3
Bonneville,2017-04-28,Sp,215,4,8,2,,,,,,,,,10.4
Bonneville,2017-04-29,Sp,230,4,14,7,,,,,,,,,10.6
Bonneville,2017-04-30,Sp,362,7,5,1,,,,,,,,,10.7
Bonneville,2017-05-01,Sp,469,12,8,4,,,,,,,,,10.6
Bonneville,2017-05-02,Sp,540,6,11,2,,,,,,,,,10.7
Bonneville,2017-05-03,Sp,836,30,7,2,,,,,,,,,11.4
Bonneville,2017-05-04,Sp,4057,145,22,3,,,,,2,,,,11.8
Bonneville,2017-05-05,Sp,6177,237,21,7,,,,,1,,,,11.8
Bonneville,2017-05-06,Sp,4342,219,25,6,,,,,1,,,,11.7
Bonneville,2017-05-07,Sp,2544,141,29,5,,,,,,,,,11.9
Bonneville,2017-05-08,Sp,1651,132,24,5,,,,,12,,,,12.2
Bonneville,2017-05-09,Sp,1234,76,21,8,,,,,17,,,,12.3
Bonneville,2017-05-10,Sp,1008,97,17,1,,,,4,14,,,,12.3
Bonneville,2017-05-11,Sp,1284,168,19,3,1,,,11,7,,,,12.3
Bonneville,2017-05-12,Sp,1634,210,12,3,,,,5,10,,,,12.3
Bonneville,2017-05-13,Sp,965,141,18,2,,,,,6,,,,12.4
Bonneville,2017-05-14,Sp,1506,200,30,9,,,,1,7,,,,12.6
Bonneville,2017-05-15,Sp,2204,477,28,6,,,,,13,,,,12.4
Bonneville,2017-05-16,Sp,2201,408,34,8,,,,5,10,,,,11.9
Bonneville,2017-05-17,Sp,1900,383,24,6,,,,1,16,,,,11.8
Bonneville,2017-05-18,Sp,1242,298,19,4,,,,4,13,,,,12.2
Bonneville,2017-05-19,Sp,1627,535,19,5,,,,5,19,,,,12.4
Bonneville,2017-05-20,Sp,4087,1280,32,6,,,,2,42,,,,12.7
Bonneville,2017-05-21,Sp,5838,2061,23,6,,,,2,13,,,,12.9
Bonneville,2017-05-22,Sp,6539,2458,37,8,,,,5,30,,,,13.2
Bonneville,2017-05-23,Sp,5358,2115,36,12,,,,4,68,,,,13.3
Bonneville,2017-05-24,Sp,3868,1272,50,7,1,,,13,764,,,,13.2
Bonneville,2017-05-25,Sp,2588,995,34,4,1,,,8,331,,,,13.4
Bonneville,2017-05-26,Sp,2221,926,31,7,2,,,362,199,,,,13.9
Bonneville,2017-05-27,Sp,3311,1022,31,7,11,,,2183,204,,,,14.1
Bonneville,2017-05-28,Sp,3034,796,35,14,5,,,1829,734,,,,14.4
Bonneville,2017-05-29,Sp,2785,544,33,10,18,,,2333,526,,,,14.5
Bonneville,2017-05-30,Sp,1916,379,24,3,5,,,5101,702,,,,14.3
Bonneville,2017-05-31,Sp,1311,321,38,9,24,,,5072,458,,,,14.7
Bonneville,2017-06-01,Su,1702,298,24,3,41,,,10037,885,,,,14.9
Bonneville,2017-06-02,Su,1581,268,47,7,36,,,17193,760,,,,15.1
Bonneville,2017-06-03,Su,1522,239,37,6,54,,,21821,951,,,,15
Bonneville,2017-06-04,Su,1747,205,45,11,61,,,4205,464,,,,14.8
Bonneville,2017-06-05,Su,1335,200,52,5,103,,,2638,257,,,,14.6
Bonneville,2017-06-06,Su,1484,180,38,11,161,,,7548,304,,,,14.8
Bonneville,2017-06-07,Su,1550,204,34,6,169,,,38253,881,,,,15.1
Bonneville,2017-06-08,Su,1597,245,47,17,236,,,42917,1591,,,,15.2
Bonneville,2017-06-09,Su,1791,266,38,10,411,,,88217,1099,,,,15
Bonneville,2017-06-10,Su,1401,248,46,10,647,,,69270,85,,,,14.9
Bonneville,2017-06-11,Su,1674,240,63,17,901,,,124436,483,,,,14.9
Bonneville,2017-06-12,Su,1300,207,34,10,732,,,28306,342,,,,14.8
Bonneville,2017-06-13,Su,1685,244,59,17,1103,,,3609,203,,,,14.7
Bonneville,2017-06-14,Su,1811,276,44,13,1223,,,15223,262,,,,14.8
Bonneville,2017-06-15,Su,1720,262,57,15,1502,,,25141,162,,,,14.9
Bonneville,2017-06-16,Su,2173,289,55,21,2118,,,13342,312,,,,15
Bonneville,2017-06-17,Su,2291,267,46,16,2896,,,43743,417,,,,15.2
Bonneville,2017-06-18,Su,2321,259,74,27,2966,,,94411,906,,,,15.9
Bonneville,2017-06-19,Su,2081,216,77,37,3278,,,280213,1681,,,,16.3
Bonneville,2017-06-20,Su,2404,242,95,41,4673,,,246596,2602,,,,16.4
Bonneville,2017-06-21,Su,2264,265,93,46,4218,,,148872,1152,,,,16.4
Bonneville,2017-06-22,Su,2791,289,81,33,4156,,,264213,1069,,,,16.7
Bonneville,2017-06-23,Su,2586,272,76,26,3420,,,251351,1818,,,,17.1
Bonneville,2017-06-24,Su,2702,300,84,42,3264,,,166533,1930,,,,17.5
Bonneville,2017-06-25,Su,2892,282,73,24,4120,,,195127,2689,,,,17.8
Bonneville,2017-06-26,Su,2699,221,86,40,3624,,,179643,2632,,,,17.8
Bonneville,2017-06-27,Su,2438,246,94,49,4148,,,77473,1691,,,,17.8
Bonneville,2017-06-28,Su,1776,157,119,71,4172,,,40629,1272,,,,17.6
Bonneville,2017-06-29,Su,2136,180,102,54,4467,,,20930,936,,,,17.8
Bonneville,2017-06-30,Su,2182,216,96,49,3472,,,119968,1545,,,,18.3
Bonneville,2017-07-01,Su,1742,185,89,40,2666,,,44051,2236,,,,18.5
Bonneville,2017-07-02,Su,1875,184,143,67,2515,,,26095,1683,,,,18.7
Bonneville,2017-07-03,Su,1786,198,160,88,2474,,,36341,1736,,,,18.7
Bonneville,2017-07-04,Su,2021,182,150,71,2384,,,44525,1846,,,,19
Bonneville,2017-07-05,Su,1617,200,148,78,2458,,,45233,1295,,,,19.4
Bonneville,2017-07-06,Su,1240,177,153,89,1601,,,20859,1737,,,,19.8
Bonneville,2017-07-07,Su,1661,163,249,143,1713,,,18971,1628,,,,19.8
Bonneville,2017-07-08,Su,1356,149,227,119,1354,,,23520,996,,,,19.8
Bonneville,2017-07-09,Su,1126,141,229,135,1211,,,37699,1780,,,,20.1
Bonneville,2017-07-10,Su,876,91,206,128,1218,,,30868,1379,,,,20.1
Bonneville,2017-07-11,Su,979,128,309,173,1095,,,15829,1182,,,,19.9
Bonneville,2017-07-12,Su,1093,130,299,171,695,,,23453,1024,,,,20.2
Bonneville,2017-07-13,Su,727,92,311,173,571,,,18194,1728,,,,20.3
Bonneville,2017-07-14,Su,597,88,397,246,460,,,15732,1132,,,,20.6
Bonneville,2017-07-15,Su,698,94,388,231,396,,,12737,1130,,,,20.6
Bonneville,2017-07-16,Su,740,80,617,381,412,,,7025,1205,,,,20.6
Bonneville,2017-07-17,Su,714,112,476,285,291,,,5441,1284,,,,20.6
Bonneville,2017-07-18,Su,659,76,577,353,239,,,5772,1249,,,,20.6
Bonneville,2017-07-19,Su,616,79,636,402,158,,,5355,978,,,,20.7
Bonneville,2017-07-20,Su,1025,99,769,450,173,,,6947,748,,,,20.9
Bonneville,2017-07-21,Su,594,100,727,387,138,,,4181,725,,,,20.9
Bonneville,2017-07-22,Su,592,73,763,421,128,,,3704,686,,,,21.3
Bonneville,2017-07-23,Su,548,67,590,333,108,,,3308,836,,,,21.5
Bonneville,2017-07-24,Su,456,66,932,540,86,,,1432,1081,,,,21.6
Bonneville,2017-07-25,Su,570,80,873,521,85,,,2185,748,,,,21.9
Bonneville,2017-07-26,Su,417,76,1365,699,75,,,3101,495,,,,21.8
Bonneville,2017-07-27,Su,484,55,1425,765,65,,,1349,676,,,,21.7
Bonneville,2017-07-28,Su,378,57,1130,534,54,,,1735,758,,,,21.7
Bonneville,2017-07-29,Su,329,55,1221,556,40,,,1511,864,,,,21.5
Bonneville,2017-07-30,Su,474,42,1032,475,49,,,766,618,,,,21.6
Bonneville,2017-07-31,Su,418,46,1052,473,59,,,888,495,,,,21.8
Bonneville,2017-08-01,Fa,354,38,914,429,44,,,846,566,,,,22.3
Bonneville,2017-08-02,Fa,493,51,1617,732,39,,,1432,936,,,,22.5
Bonneville,2017-08-03,Fa,396,59,1950,817,25,,,651,863,,,,22.7
Bonneville,2017-08-04,Fa,263,48,1721,677,19,,,565,543,,,,22.9
Bonneville,2017-08-05,Fa,216,45,2102,826,20,,,388,592,,,,22.9
Bonneville,2017-08-06,Fa,154,30,1336,460,14,,,241,496,,,,22.7
Bonneville,2017-08-07,Fa,133,17,577,211,12,,,317,321,,,,22.8
Bonneville,2017-08-08,Fa,201,19,469,224,5,,,246,407,,,,22.8
Bonneville,2017-08-09,Fa,245,48,508,204,11,,,255,249,,,,23.1
Bonneville,2017-08-10,Fa,331,61,768,366,2,,,146,362,,,,23.2
Bonneville,2017-08-11,Fa,430,35,1119,462,,,,113,342,,,,23.2
Bonneville,2017-08-12,Fa,489,42,840,373,8,,,89,287,,,,22.9
Bonneville,2017-08-13,Fa,429,28,773,263,4,1,,80,622,,,,22.7
Bonneville,2017-08-14,Fa,631,56,533,223,2,,,136,283,,,,22.3
Bonneville,2017-08-15,Fa,487,60,547,223,8,,,107,229,,,,22
Bonneville,2017-08-16,Fa,847,117,621,259,4,7,,130,234,,,,21.9
Bonneville,2017-08-17,Fa,1290,149,1064,448,5,26,,217,248,,,1,21.8
Bonneville,2017-08-18,Fa,1711,210,2155,801,3,31,7,320,240,,,,21.9
Bonneville,2017-08-19,Fa,996,166,2378,747,2,21,2,215,214,,,,21.7
Bonneville,2017-08-20,Fa,1230,169,4395,1137,8,30,11,117,255,,,,21.7
Bonneville,2017-08-21,Fa,582,132,1847,503,9,50,7,191,137,,,,21.8
Bonneville,2017-08-22,Fa,1843,240,3031,716,12,63,16,123,308,,,,22
Bonneville,2017-08-23,Fa,2787,451,3234,789,2,111,24,83,148,,,,22
Bonneville,2017-08-24,Fa,2332,414,3724,803,,212,23,96,166,,,,21.7
Bonneville,2017-08-25,Fa,1831,302,2650,553,5,118,18,101,75,,,,21.8
Bonneville,2017-08-26,Fa,3527,573,3847,697,2,268,40,74,82,,,,21.8
Bonneville,2017-08-27,Fa,7926,1157,2656,422,1,380,35,111,110,,,,21.6
Bonneville,2017-08-28,Fa,7990,1021,1914,215,1,486,78,199,74,,,,21.9
Bonneville,2017-08-29,Fa,4052,839,2097,330,1,476,59,73,85,,,2,22.2
Bonneville,2017-08-30,Fa,3977,726,1357,226,5,265,42,56,45,,,,21.9
Bonneville,2017-08-31,Fa,2517,502,1085,214,1,153,28,68,104,,,,21.9
Bonneville,2017-09-01,Fa,1766,402,811,174,1,72,25,,110,,,,21.9
Bonneville,2017-09-02,Fa,2148,462,670,144,,67,10,,124,,,,21.9
Bonneville,2017-09-03,Fa,7602,533,935,150,,282,57,,47,,,,21.9
Bonneville,2017-09-04,Fa,8327,612,1342,242,,320,44,,58,,,1,21.8
Bonneville,2017-09-06,Fa,4197,612,771,180,1,315,49,,14,,,,21.9
Bonneville,2017-09-07,Fa,3219,464,712,158,,239,60,,168,,,,21.8
Bonneville,2017-09-08,Fa,3217,493,682,130,1,171,15,,180,,,1,21.7
Bonneville,2017-09-09,Fa,9400,735,817,188,1,383,40,,162,,,,21.6
Bonneville,2017-09-10,Fa,21427,1593,1500,307,1,1475,79,,65,,,2,21.5
Bonneville,2017-09-11,Fa,27333,2174,1954,328,,3048,146,,72,,,,21.5
Bonneville,2017-09-12,Fa,21541,2081,2372,350,,4019,180,,12,,,1,21.7
Bonneville,2017-09-13,Fa,16319,1641,1941,295,,2957,110,,45,,,,21.1
Bonneville,2017-09-14,Fa,16064,1676,1646,285,,2782,149,,32,,,2,20.8
Bonneville,2017-09-15,Fa,8921,1054,1357,192,,1931,115,,42,,,,20.7
Bonneville,2017-09-16,Fa,8513,1020,1234,201,,1968,99,,18,,,1,20.3
Bonneville,2017-09-17,Fa,8410,851,1095,162,,1669,85,,29,,,2,20.3
Bonneville,2017-09-18,Fa,9784,1294,1293,187,,1683,122,,22,,,2,20
Bonneville,2017-09-19,Fa,9374,1251,1544,300,,2064,75,,14,,,1,19.6
Bonneville,2017-09-20,Fa,7428,932,1560,273,,2232,117,,19,,,1,19.3
Bonneville,2017-09-21,Fa,7807,952,2284,345,,3490,152,,15,,,3,19.1
Bonneville,2017-09-22,Fa,2982,474,1439,283,,1578,108,,10,,,1,19
Bonneville,2017-09-23,Fa,4976,679,1825,344,1,2615,131,,12,,,2,19.4
Bonneville,2017-09-24,Fa,4551,611,1331,237,,2005,120,,,,,1,18.3
Bonneville,2017-09-25,Fa,5137,629,1171,226,,2009,134,,12,,,2,18.9
Bonneville,2017-09-26,Fa,3613,520,766,136,,1605,114,,9,,,4,18.9
Bonneville,2017-09-27,Fa,3727,626,762,139,,1190,107,,24,,,1,18.9
Bonneville,2017-09-28,Fa,3568,453,589,128,1,1000,79,,12,,,4,18.9
Bonneville,2017-09-29,Fa,2330,391,475,80,1,816,39,,18,,,1,18.9
Bonneville,2017-09-30,Fa,1604,265,320,49,,600,32,,3,,,,18.9
Bonneville,2017-10-01,Fa,2133,357,403,60,,581,50,,6,,,1,18.9
Bonneville,2017-10-02,Fa,6209,798,733,145,,1763,115,,5,,,1,18.3
Bonneville,2017-10-03,Fa,1605,363,402,67,,969,82,,3,,,,18.3
Bonneville,2017-10-04,Fa,1227,286,322,67,,743,60,,,,,,17.8
Bonneville,2017-10-05,Fa,1373,226,351,59,,750,60,,4,,,,17.8
Bonneville,2017-10-06,Fa,650,107,205,26,,458,31,,5,,,,17.2
Bonneville,2017-10-07,Fa,801,138,211,39,,527,62,,1,,,,16.7
Bonneville,2017-10-08,Fa,1817,206,207,44,,796,67,,,,,,17.2
Bonneville,2017-10-09,Fa,2130,224,266,63,,1196,98,,1,,,1,17.2
Bonneville,2017-10-10,Fa,1064,189,144,29,,569,48,,1,,,1,16.7
Bonneville,2017-10-11,Fa,1547,129,141,30,,451,25,,2,,,,16.7
Bonneville,2017-10-12,Fa,1504,160,197,27,,1581,97,,,,,1,16.7
Bonneville,2017-10-13,Fa,547,95,111,41,,532,24,,,,,,16.1
Bonneville,2017-10-14,Fa,368,42,81,17,,264,27,,,,,,16.1
Bonneville,2017-10-15,Fa,222,68,136,51,,227,23,,2,,,,15.6
Bonneville,2017-10-16,Fa,658,72,124,39,,406,15,,,,,,15.6
Bonneville,2017-10-17,Fa,392,63,129,37,,355,19,,,,,,15
Bonneville,2017-10-18,Fa,548,82,155,37,,348,37,,,,,,14.4
Bonneville,2017-10-19,Fa,634,69,86,20,,506,33,,,,,,15
Bonneville,2017-10-20,Fa,518,89,88,36,,430,17,,,,,,15
Bonneville,2017-10-21,Fa,559,69,130,51,,913,41,,1,,,,15
Bonneville,2017-10-22,Fa,377,48,206,77,,3405,142,,5,,,,15
Bonneville,2017-10-23,Fa,137,45,135,69,,2715,193,,5,,,,15
Bonneville,2017-10-24,Fa,27,4,44,9,,498,25,,1,,,,13.9
Bonneville,2017-10-25,Fa,99,31,86,39,,1393,68,,-1,,1,,13.3
Bonneville,2017-10-26,Fa,124,35,63,28,,605,54,,,,1,1,13.3
Bonneville,2017-10-27,Fa,74,26,22,15,,204,14,,2,,,,13.3
Bonneville,2017-10-28,Fa,92,29,26,8,,171,10,,-1,,,,13.3
Bonneville,2017-10-29,Fa,156,30,21,10,,106,12,,-1,,2,,13.3
Bonneville,2017-10-30,Fa,288,38,46,10,,190,14,,,,,,13.3
Bonneville,2017-10-31,Fa,97,10,25,6,,93,6,,1,,,,13.3
Bonneville,2017-11-01,Fa,260,20,29,10,,157,20,,,,1,,12.8
Bonneville,2017-11-02,Fa,209,26,19,7,,97,7,,1,,,,12.8
Bonneville,2017-11-03,Fa,422,10,13,3,,268,19,,-1,,,,12.8
Bonneville,2017-11-04,Fa,304,25,32,8,,286,12,,,,,,12.2
Bonneville,2017-11-05,Fa,326,23,20,7,,341,11,,,,,,12.2
Bonneville,2017-11-06,Fa,173,24,23,11,,307,28,,,,,,12.2
Bonneville,2017-11-07,Fa,178,10,20,11,,265,16,,,,2,,12.2
Bonneville,2017-11-08,Fa,84,5,10,5,,217,14,,,,3,,12.2
Bonneville,2017-11-09,Fa,97,9,14,4,,124,9,,,,2,,11.7
Bonneville,2017-11-10,Fa,134,22,11,5,,339,16,,,,2,,10.6
Bonneville,2017-11-11,Fa,168,16,14,7,,317,17,,,,1,,11.1
Bonneville,2017-11-12,Fa,181,14,13,5,,145,8,,,,,,11.1
Bonneville,2017-11-13,Fa,153,10,13,6,,269,10,,1,,2,,11.1
Bonneville,2017-11-14,Fa,138,10,9,1,,134,6,,,,,,10.6
Bonneville,2017-11-15,Fa,54,11,11,2,,53,7,,,,,,10.6
Bonneville,2017-11-16,,24,2,6,1,,49,5,,-1,,1,,10.6
Bonneville,2017-11-17,,18,,4,2,,33,1,,,,,,10.6
Bonneville,2017-11-18,,51,2,11,4,,111,4,,,,,,10.6
Bonneville,2017-11-19,,36,1,3,2,,56,6,,,,,,10.6
Bonneville,2017-11-20,,95,11,-2,2,,132,3,,,,1,,10
Bonneville,2017-11-21,,31,8,3,2,,187,8,,,,,,9.4
Bonneville,2017-11-22,,29,11,22,6,,224,11,,,,,,9.4
Bonneville,2017-11-23,,17,,8,6,,79,1,,,,,,9.4
Bonneville,2017-11-24,,24,5,4,2,,216,12,,1,,,,9.4
Bonneville,2017-11-25,,28,7,17,4,,136,5,,,,,,9.4
Bonneville,2017-11-26,,11,1,2,,,37,1,,,,,,9.4
Bonneville,2017-11-27,,12,,11,7,,40,,,,,,,8.9
Bonneville,2017-11-28,,8,,6,1,,30,1,,,,1,,8.9
Bonneville,2017-11-29,,8,,7,2,,2,,,,,1,,8.9
Bonneville,2017-11-30,,22,,21,2,,14,,,,,,,8.9
Bonneville,2017-12-01,,12,,11,4,,9,,,-1,,,,8.9
Bonneville,2017-12-02,,10,,7,2,,2,,,,,,,8.9
Bonneville,2017-12-03,,3,,5,1,,,,,,,,,8.9
Bonneville,2017-12-04,,5,,16,6,,3,,,,,,,8.9
Bonneville,2017-12-05,,6,1,2,,,4,,,,,,,8.9
Bonneville,2017-12-06,,1,1,4,,,7,,,,,,,8.9
Bonneville,2017-12-07,,3,,14,5,,9,,,,,,,8.9
Bonneville,2017-12-08,,1,,11,2,,30,1,,,,,,7.8
Bonneville,2017-12-09,,4,,12,4,,30,,,,,,,7.8
Bonneville,2017-12-10,,1,,17,3,,8,,,-1,,,,7.8
Bonneville,2017-12-11,,,1,23,9,,16,2,,,,,,7.2
Bonneville,2017-12-12,,3,,17,8,,2,,,,,,,6.7
Bonneville,2017-12-13,,4,,18,8,,4,,,,,,,6.7
Bonneville,2017-12-14,,2,,15,2,,,,,,,,,6.7
Bonneville,2017-12-15,,1,,14,6,,3,,,,,,,6.7
Bonneville,2017-12-16,,1,,13,6,,4,,,,,,,6.1
Bonneville,2017-12-17,,2,,3,,,,,,,,,,6.1
Bonneville,2017-12-18,,1,1,14,7,,,,,,,,,6.1
Bonneville,2017-12-19,,2,-1,7,2,,1,,,,,,,6.1
Bonneville,2017-12-20,,2,1,18,7,,14,,,,,,,6.1
Bonneville,2017-12-21,,1,,9,4,,3,,,,,,,6.1
Bonneville,2017-12-22,,,,4,,,2,,,,,,,6.1
Bonneville,2017-12-23,,,1,2,2,,3,1,,-1,,,,6.1
Bonneville,2017-12-24,,1,,4,,,6,-1,,-1,,,,5.6
Bonneville,2017-12-25,,,,,,,,,,,,,,5.6
Bonneville,2017-12-26,,,,7,5,,3,,,,,,,4.4
Bonneville,2017-12-27,,,,6,2,,6,,,-1,,,,4.4
Bonneville,2017-12-28,,,,,,,-1,,,,,,,4.4
Bonneville,2017-12-29,,,,22,7,,7,1,,-2,,,,4.4
Bonneville,2017-12-30,,,,67,35,,58,5,,,,,,4.4
Bonneville,2017-12-31,,,,19,7,,10,1,,-1,,,,5
