Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2012-07-09,331.28,138.89,41.93,336.90,17.51,17.51,759.37,873.62,115.05,5.10,74.65
BON,2012-07-10,333.32,147.83,44.35,330.20,17.68,17.68,761.08,854.91,112.33,5.00,74.47
BON,2012-07-11,342.80,155.83,45.46,346.00,17.80,17.80,758.75,863.46,113.80,4.20,74.62
BON,2012-07-12,343.23,152.24,44.35,332.10,18.04,18.04,757.62,870.71,114.93,4.50,73.48
BON,2012-07-13,331.30,132.25,39.92,336.70,18.09,18.09,758.37,860.08,113.41,4.50,73.33
BON,2012-07-14,343.84,140.33,40.81,334.50,18.22,18.22,757.50,863.54,114.00,3.50,73.43
BON,2012-07-15,318.88,123.63,38.77,310.30,18.33,18.33,757.75,863.21,113.92,6.00,72.88
BON,2012-07-16,357.41,163.43,45.73,361.00,18.38,18.38,755.12,867.16,114.84,4.00,72.69
BON,2012-07-17,340.02,143.70,42.26,339.20,18.70,18.70,755.00,885.83,117.33,5.00,72.79
BON,2012-07-18,299.42,105.45,35.22,310.80,18.84,18.84,759.21,857.62,112.96,4.50,73.05
BON,2012-07-19,298.58,99.42,33.30,299.50,18.90,18.90,758.33,850.54,112.16,5.00,73.16
BON,2012-07-20,290.97,97.34,33.45,299.10,18.95,18.95,761.79,854.96,112.23,4.50,73.70
BON,2012-07-21,342.59,134.58,39.28,330.70,18.93,18.93,762.50,866.87,113.69,4.00,73.79
BON,2012-07-22,335.26,131.33,39.17,334.00,18.88,18.88,761.50,886.41,116.41,5.20,73.94
BON,2012-07-23,328.29,131.46,40.04,321.80,18.88,18.88,763.96,862.12,112.85,4.00,73.27
BON,2012-07-24,311.10,157.37,50.59,315.40,19.04,19.04,759.54,870.83,114.65,4.50,73.25
BON,2012-07-25,281.04,101.30,36.04,289.30,19.36,19.36,757.50,874.58,115.46,5.00,73.96
BON,2012-07-26,291.05,100.90,34.67,296.60,19.64,19.64,757.00,868.58,114.74,5.00,74.26
BON,2012-07-27,293.41,96.64,32.94,287.90,19.46,19.46,760.16,852.08,112.09,5.20,74.02
BON,2012-07-28,257.99,88.33,34.24,252.10,19.35,19.35,761.54,835.96,109.77,5.00,74.20
BON,2012-07-29,264.90,89.69,33.86,262.60,19.38,19.38,762.04,847.87,111.26,4.00,73.43
BON,2012-07-30,242.94,118.50,48.78,255.40,19.34,19.34,762.29,844.16,110.74,4.50,73.68
BON,2012-07-31,263.49,138.52,52.57,268.20,19.27,19.27,762.00,843.54,110.70,6.00,74.32
BON,2012-08-01,257.68,97.23,37.73,239.20,19.26,19.26,762.75,836.37,109.65,4.80,74.36
BON,2012-08-02,233.13,89.56,38.42,246.20,19.37,19.37,762.00,832.96,109.31,4.00,73.67
BON,2012-08-03,240.20,89.68,37.33,240.00,19.61,19.61,758.91,834.08,109.91,6.00,73.80
BON,2012-08-04,241.96,89.53,37.00,230.00,19.90,19.90,755.87,848.91,112.31,6.00,74.25
BON,2012-08-05,222.15,89.38,40.23,224.20,20.25,20.25,756.87,868.71,114.78,6.00,73.23
BON,2012-08-06,219.10,88.83,40.54,226.40,20.56,20.56,759.33,857.79,112.97,6.00,73.33
BON,2012-08-07,229.27,88.80,38.73,219.30,20.77,20.77,759.83,843.41,111.00,6.00,73.52
BON,2012-08-08,207.21,89.40,43.14,214.00,20.72,20.72,762.75,826.46,108.35,6.00,73.08
BON,2012-08-09,213.20,90.28,42.35,215.80,20.62,20.62,761.75,823.25,108.07,6.00,73.86
BON,2012-08-10,200.31,89.08,44.47,199.60,20.54,20.54,760.33,823.46,108.30,6.00,73.62
BON,2012-08-11,192.98,89.98,46.62,205.10,20.67,20.67,758.41,824.12,108.67,6.00,75.45
BON,2012-08-12,224.94,89.34,39.72,220.90,21.03,21.03,755.91,846.16,111.94,6.00,74.67
BON,2012-08-13,229.44,88.43,38.54,218.00,21.30,21.30,757.29,852.08,112.52,6.00,73.73
BON,2012-08-14,190.58,88.06,46.21,193.20,21.40,21.40,756.50,835.62,110.46,6.00,73.50
BON,2012-08-15,187.80,87.39,46.53,186.50,21.49,21.49,755.04,827.75,109.63,6.00,73.96
BON,2012-08-16,190.13,89.98,47.33,188.20,21.64,21.64,756.25,836.75,110.64,,73.45
BON,2012-08-17,179.56,89.30,49.73,190.00,21.86,21.86,756.71,858.04,113.39,,74.23
BON,2012-08-18,195.75,89.73,45.84,193.80,21.87,21.87,757.37,861.25,113.71,,74.67
BON,2012-08-19,175.86,90.25,51.32,175.10,21.66,21.66,758.62,836.21,110.23,,74.98
BON,2012-08-20,192.51,89.33,46.40,195.40,21.47,21.47,758.66,814.58,107.37,,74.50
BON,2012-08-21,183.80,89.62,48.76,178.60,21.29,21.29,758.79,812.58,107.09,,74.89
BON,2012-08-22,196.59,89.50,45.53,198.60,20.96,20.96,760.29,807.33,106.19,,74.89
BON,2012-08-23,183.81,90.68,49.33,179.50,20.70,20.70,760.83,802.66,105.50,,74.92
BON,2012-08-24,189.00,91.96,48.66,197.90,20.37,20.37,761.33,802.62,105.43,6.00,74.54
BON,2012-08-25,183.98,92.20,50.12,180.30,20.37,20.37,754.66,811.54,107.54,6.00,74.38
BON,2012-08-26,163.48,91.40,55.91,154.10,20.46,20.46,754.83,835.87,110.74,6.00,74.30
BON,2012-08-27,182.89,91.40,49.97,180.10,20.44,20.44,759.62,820.46,108.01,6.00,73.68
BON,2012-08-28,155.94,90.60,58.10,147.60,20.48,20.48,759.83,816.21,107.42,7.00,73.59
BON,2012-08-29,162.21,91.05,56.13,170.30,20.40,20.40,761.62,817.50,107.34,7.00,73.48
BON,2012-08-30,155.88,91.11,58.45,163.10,20.35,20.35,757.71,822.00,108.49,7.00,73.81
BON,2012-08-31,164.65,91.73,55.71,174.60,20.16,20.16,756.71,823.50,108.83,7.00,74.86
BON,2012-09-01,149.43,6.68,4.47,150.90,19.92,19.92,761.08,810.66,106.52,7.00,75.81
BON,2012-09-02,116.88,1.35,1.15,108.60,19.78,19.78,762.46,805.71,105.67,6.00,75.42
BON,2012-09-03,100.78,1.33,1.32,102.80,19.67,19.67,761.29,801.50,105.28,5.00,74.89
BON,2012-09-04,117.48,1.33,1.13,120.00,19.67,19.67,761.37,786.87,103.35,7.00,75.08
BON,2012-09-05,140.70,9.47,6.73,140.90,19.86,19.86,758.16,785.37,103.59,7.00,75.04
BON,2012-09-06,162.34,5.52,3.40,161.60,19.90,19.90,758.33,783.00,103.25,7.00,75.24
BON,2012-09-07,126.33,1.35,1.07,121.80,19.90,19.90,760.66,780.66,102.63,7.00,74.93
BON,2012-09-08,121.87,1.33,1.09,119.00,19.92,19.92,758.68,780.77,102.91,,74.86
BON,2012-09-09,100.71,1.33,1.32,100.20,19.86,19.86,759.96,778.66,102.46,,74.65
BON,2012-09-10,110.30,1.33,1.21,111.90,19.58,19.58,762.21,772.71,101.38,,74.63
BON,2012-09-11,117.03,1.33,1.14,121.00,19.34,19.34,764.46,769.12,100.61,7.00,74.98
BON,2012-09-12,136.05,1.33,0.98,135.40,19.26,19.26,765.00,770.25,100.69,7.00,75.03
BON,2012-09-13,110.54,1.29,1.16,105.40,18.89,18.89,763.16,768.58,100.71,7.00,74.80
BON,2012-09-14,102.35,1.33,1.29,108.30,18.81,18.81,760.08,769.00,101.17,6.00,74.91
BON,2012-09-15,112.95,1.35,1.19,116.90,19.15,19.15,761.21,774.41,101.74,7.00,75.14
BON,2012-09-16,118.20,1.33,1.13,108.60,19.40,19.40,761.91,774.75,101.68,7.00,74.65
BON,2012-09-17,114.13,1.23,1.08,113.10,19.39,19.39,760.04,771.96,101.57,7.00,74.19
BON,2012-09-18,118.94,1.24,1.04,121.20,19.40,19.40,759.50,771.46,101.57,7.00,74.20
BON,2012-09-19,133.73,1.24,0.93,133.80,19.56,19.56,761.66,775.66,101.84,7.00,74.63
BON,2012-09-20,113.78,1.24,1.09,112.10,20.00,20.00,,,,7.00,74.55
BON,2012-09-21,110.03,1.25,1.14,119.60,20.00,20.00,,,,7.00,74.63
BON,2012-09-22,104.04,1.26,1.21,102.30,20.00,20.00,,,,7.00,75.43
BON,2012-09-23,113.20,1.25,1.10,111.00,20.00,20.00,,,,7.00,75.25
BON,2012-09-24,101.40,1.00,0.98,91.80,19.44,19.44,,,,7.00,74.62
