Project,Date,Chinook Run,Chin,JChin,Stlhd,WStlhd,Sock,Coho,JCoho,Shad,Lmpry,BTrout,Chum,Pink,TempC
Bonneville,2020-03-26,Sp,2,,26,17,,,,,,,,,6.9
Bonneville,2020-03-27,Sp,1,,25,15,,,,,,,,,6.7
Bonneville,2020-03-28,Sp,2,,13,2,,,,,,,,,6.9
Bonneville,2020-03-29,Sp,7,,38,18,,,,,,,,,7.2
Bonneville,2020-03-30,Sp,2,,54,30,,,,,,,,,7.4
Bonneville,2020-03-31,Sp,5,,30,19,,,,,,,,,7.4
Bonneville,2020-04-01,Sp,8,,3,2,,,,,,,,,7.4
Bonneville,2020-04-02,Sp,7,,30,9,,,,,,,,,7.6
Bonneville,2020-04-03,Sp,5,,25,9,,,,,,,,,7.5
Bonneville,2020-04-04,Sp,6,,30,12,,,,,,,,,7.7
Bonneville,2020-04-05,Sp,16,,34,14,,,,,,,,,7.8
Bonneville,2020-04-06,Sp,29,,33,12,,,,,,,,,8
Bonneville,2020-04-07,Sp,9,,40,18,,,,,,,,,8.3
Bonneville,2020-04-08,Sp,36,1,61,32,,,,,,,,,8.6
Bonneville,2020-04-09,Sp,59,2,36,20,,,,,,,,,8.9
Bonneville,2020-04-10,Sp,73,2,54,26,,,,,,,,,9.2
Bonneville,2020-04-11,Sp,54,1,32,13,,,,,,,,,9.3
Bonneville,2020-04-12,Sp,98,1,26,10,,,,,,,,,9.4
Bonneville,2020-04-13,Sp,105,5,24,17,,,,,,,,,9.6
Bonneville,2020-04-14,Sp,105,1,31,9,,,,,,,,,9.7
Bonneville,2020-04-15,Sp,109,4,24,6,,,,,,,,,9.9
Bonneville,2020-04-16,Sp,163,,26,11,,,,,,,,,10.2
Bonneville,2020-04-17,Sp,125,7,19,6,,,,,,,,,10.3
Bonneville,2020-04-18,Sp,108,3,20,9,,,,,,,,,10.3
Bonneville,2020-04-19,Sp,219,4,13,7,,,,,,,,,10.5
Bonneville,2020-04-20,Sp,241,10,22,15,,,,,,,,,10.8
Bonneville,2020-04-21,Sp,283,9,13,7,,,,,,,,,10.9
Bonneville,2020-04-22,Sp,383,3,22,13,,,,,,,,,11.1
Bonneville,2020-04-23,Sp,629,6,12,9,,,,,,,,,11.2
Bonneville,2020-04-24,Sp,380,7,5,3,,,,,,,,,11.5
Bonneville,2020-04-25,Sp,526,8,14,5,,,,,,,,,11.8
Bonneville,2020-04-26,Sp,709,7,14,6,,,,,,,,,12
Bonneville,2020-04-27,Sp,815,13,19,9,,,,,,,,,12.2
Bonneville,2020-04-28,Sp,1650,24,7,5,,,,,,,,,12.4
Bonneville,2020-04-29,Sp,1542,37,17,11,,,,20,,,,,12.5
Bonneville,2020-04-30,Sp,1836,41,11,2,,,,17,,,,,12.6
Bonneville,2020-05-01,Sp,2806,65,11,4,,,,4,,,,,12.7
Bonneville,2020-05-02,Sp,1245,48,6,5,,,,91,,,,,12.7
Bonneville,2020-05-03,Sp,1207,54,7,3,,,,111,,,,,12.7
Bonneville,2020-05-04,Sp,2534,100,13,9,,,,127,,,,,12.8
Bonneville,2020-05-05,Sp,2923,170,12,4,,,,499,,,,,12.9
Bonneville,2020-05-06,Sp,2637,139,3,4,,,,1329,,,,,12.9
Bonneville,2020-05-07,Sp,1840,151,9,5,,,,387,,,,,12.8
Bonneville,2020-05-08,Sp,1904,174,4,3,,,,440,,,,,12.4
Bonneville,2020-05-09,Sp,2761,285,7,4,,,,1156,,,,,13.2
Bonneville,2020-05-10,Sp,3002,363,11,7,,,,3943,,,,,13.5
Bonneville,2020-05-11,Sp,1478,269,10,5,,,,5295,1,,,,13.5
Bonneville,2020-05-12,Sp,886,159,12,7,,,,2812,4,,,,13.3
Bonneville,2020-05-13,Sp,735,127,6,2,,,,2369,,,,,13.2
Bonneville,2020-05-14,Sp,743,166,-1,,,,,3594,1,,,,13.2
Bonneville,2020-05-15,Sp,1248,208,2,,,,,1684,2,,,,13.2
Bonneville,2020-05-16,Sp,1121,148,6,3,,,,4399,,,,,13.1
Bonneville,2020-05-17,Sp,1915,237,6,6,,,,3251,2,,,,13
Bonneville,2020-05-18,Sp,984,109,6,6,,,,3432,,,,,13
Bonneville,2020-05-19,Sp,675,130,6,3,,,,2923,,,,,12.9
Bonneville,2020-05-20,Sp,520,112,5,,,,,4379,,,,,12.9
Bonneville,2020-05-21,Sp,689,113,10,2,1,,,4160,7,,,,12.9
Bonneville,2020-05-22,Sp,676,135,11,8,,,,3621,4,,,,12.9
Bonneville,2020-05-23,Sp,1031,190,8,4,,,,3885,5,,,,13
Bonneville,2020-05-24,Sp,1805,266,13,8,1,,,6709,1,,,,13.1
Bonneville,2020-05-25,Sp,750,126,7,4,1,,,5624,6,,,,13.1
Bonneville,2020-05-26,Sp,919,133,9,4,1,,,2714,32,,,,13.2
Bonneville,2020-05-27,Sp,1238,167,6,2,8,,,8168,57,,,,13.5
Bonneville,2020-05-28,Sp,1016,116,17,11,7,,,22686,7,,,,13.7
Bonneville,2020-05-29,Sp,1485,175,18,10,26,,,43540,9,,,,14
Bonneville,2020-05-30,Sp,1309,126,21,14,44,,,89743,20,,,,14.1
Bonneville,2020-05-31,Sp,1129,155,17,11,81,,,93100,24,,,,14.3
Bonneville,2020-06-01,Su,1079,137,16,6,59,,,40491,22,,,,14.3
Bonneville,2020-06-02,Su,1388,199,26,15,85,,,42804,26,,,,14.5
Bonneville,2020-06-03,Su,1403,186,31,19,148,,,52272,40,,,,14.5
Bonneville,2020-06-04,Su,1831,194,35,21,276,,,81216,35,,,,14.6
Bonneville,2020-06-05,Su,1957,155,30,20,396,,,122911,37,,,,14.7
Bonneville,2020-06-06,Su,1431,150,29,20,466,,,94355,26,,,,14.6
Bonneville,2020-06-07,Su,1710,175,50,32,711,,,103287,26,,,,14.7
Bonneville,2020-06-08,Su,1510,120,29,21,783,,,95499,37,,,,14.7
Bonneville,2020-06-09,Su,1260,146,53,32,917,,,62814,22,,,,14.6
Bonneville,2020-06-10,Su,1631,181,55,29,1568,,,157686,18,,,,14.8
Bonneville,2020-06-11,Su,1248,145,43,24,1736,,,455737,34,,,,15.1
Bonneville,2020-06-12,Su,2009,223,43,29,2643,,,242102,63,,,,15
Bonneville,2020-06-13,Su,1814,257,60,41,2151,,,73488,98,,,,14.8
Bonneville,2020-06-14,Su,1609,244,55,37,2223,,,65417,50,,,,14.8
Bonneville,2020-06-15,Su,2238,330,74,48,4381,,,227806,70,,,,15
Bonneville,2020-06-16,Su,2453,215,86,46,5950,,,94886,117,,,,15.1
Bonneville,2020-06-17,Su,2208,208,88,48,6549,,,204947,92,,,,15.2
Bonneville,2020-06-18,Su,1855,171,79,55,5572,,,340770,131,,,,15.5
Bonneville,2020-06-19,Su,1855,194,98,54,5640,,,326324,134,,,,15.9
Bonneville,2020-06-20,Su,2397,274,145,103,8000,,,411630,221,,,,16
Bonneville,2020-06-21,Su,2468,317,158,91,11106,,,312048,118,,,,16
Bonneville,2020-06-22,Su,2273,346,135,92,12686,,,270055,108,,,,16.3
Bonneville,2020-06-23,Su,2985,385,142,93,13452,,,303887,109,,,,16.6
Bonneville,2020-06-24,Su,2587,342,173,122,14383,,,189097,209,,,,16.9
Bonneville,2020-06-25,Su,2397,284,186,132,15133,,,170134,233,,,,17.1
Bonneville,2020-06-26,Su,2375,279,191,134,13994,,,183922,251,,,,17.4
Bonneville,2020-06-27,Su,2203,221,216,134,14000,,,126782,352,,,,17.7
Bonneville,2020-06-28,Su,2456,202,253,189,14293,,,120191,290,,,,17.5
Bonneville,2020-06-29,Su,1912,206,257,163,17088,,,61916,233,,,,17.4
Bonneville,2020-06-30,Su,1794,308,270,175,16901,,,80510,257,,,,17.6
Bonneville,2020-07-01,Su,1621,370,328,202,14950,,,39380,236,,,,17.4
Bonneville,2020-07-02,Su,1996,364,412,224,20490,,,44410,139,,,,17.3
Bonneville,2020-07-03,Su,1882,356,430,271,21162,,,71048,131,,,,17.3
Bonneville,2020-07-04,Su,1484,229,478,291,16486,,,43757,191,,,,17.4
Bonneville,2020-07-05,Su,1536,265,494,311,12237,,,20104,120,,,,17.4
Bonneville,2020-07-06,Su,1134,222,529,277,10372,,,14270,274,,,,17.4
Bonneville,2020-07-07,Su,1296,193,614,350,12939,,,11338,136,,,,17.3
Bonneville,2020-07-08,Su,1115,150,609,354,8222,,,11566,156,,,,17.4
Bonneville,2020-07-09,Su,877,107,686,378,4774,,,14823,117,,,,17.6
Bonneville,2020-07-10,Su,1194,195,766,416,4737,,,10937,176,,,,17.8
Bonneville,2020-07-11,Su,1190,174,823,410,3163,,,12097,96,,,,18.1
Bonneville,2020-07-12,Su,870,148,877,486,2534,,,7992,204,,,,18.3
Bonneville,2020-07-13,Su,1280,136,758,421,2478,,,6579,80,,,,18.3
Bonneville,2020-07-14,Su,913,186,991,550,2363,,,7921,150,,,,18.4
Bonneville,2020-07-15,Su,944,181,957,533,1386,,,6645,159,,,,18.8
Bonneville,2020-07-16,Su,923,145,942,541,1597,,,5249,411,,,,19.2
Bonneville,2020-07-17,Su,874,130,874,444,1424,,,4692,566,,,,19.4
Bonneville,2020-07-18,Su,823,133,1082,618,1418,,,3082,375,,,,19.4
Bonneville,2020-07-19,Su,874,106,1030,557,1115,,,3033,339,,,,19.6
Bonneville,2020-07-20,Su,722,101,899,495,855,,,2108,273,,,,19.9
Bonneville,2020-07-21,Su,653,127,1158,631,736,,,2585,40,,,,20.3
Bonneville,2020-07-22,Su,665,96,1631,897,605,,,1506,162,,,,20.4
Bonneville,2020-07-23,Su,584,106,1787,1023,412,,,830,165,,,,20.3
Bonneville,2020-07-24,Su,658,101,1941,950,330,,,779,178,,,,19.9
Bonneville,2020-07-25,Su,438,83,1463,732,287,,,595,159,,,,19.7
Bonneville,2020-07-26,Su,572,71,1805,850,253,,,695,155,,,,19.9
Bonneville,2020-07-27,Su,442,92,1612,792,223,,,754,172,,,,20.4
Bonneville,2020-07-28,Su,715,128,1828,929,170,,,766,160,,,,20.9
Bonneville,2020-07-29,Su,572,91,2377,1182,130,,,650,270,,,,21.1
Bonneville,2020-07-30,Su,487,67,2187,1024,72,,,580,143,,,,21.3
Bonneville,2020-07-31,Su,512,69,2009,925,74,,,441,155,,,,21.3
Bonneville,2020-08-01,Fa,445,56,1657,687,54,,,412,97,,,,21.2
Bonneville,2020-08-02,Fa,492,99,1533,649,42,,,369,136,,,,21.3
Bonneville,2020-08-03,Fa,386,52,1277,588,33,,,212,104,,,,21.3
Bonneville,2020-08-04,Fa,344,65,1212,535,30,3,1,197,48,,,,21.5
Bonneville,2020-08-05,Fa,478,89,1458,632,26,,1,214,152,,,,21.7
Bonneville,2020-08-06,Fa,264,64,1280,562,14,,,238,75,,,,21.5
Bonneville,2020-08-07,Fa,634,97,1617,629,8,1,3,149,56,,,,21.2
Bonneville,2020-08-08,Fa,459,76,1806,722,12,6,2,89,34,,,,21.2
Bonneville,2020-08-09,Fa,220,48,862,360,11,1,,101,45,,,,21.1
Bonneville,2020-08-10,Fa,391,76,1205,462,6,12,9,181,25,,,,21.3
Bonneville,2020-08-11,Fa,344,97,1104,399,6,7,4,154,67,,,,21.3
Bonneville,2020-08-12,Fa,214,57,629,222,6,8,5,84,49,,,,21
Bonneville,2020-08-13,Fa,275,111,605,226,4,10,6,68,28,,,,20.9
Bonneville,2020-08-14,Fa,614,157,663,259,5,17,22,52,68,,,,20.7
Bonneville,2020-08-15,Fa,628,104,428,159,6,21,19,72,67,,,,20.8
Bonneville,2020-08-16,Fa,2210,215,523,205,2,69,41,134,111,,,,21.1
Bonneville,2020-08-17,Fa,6125,680,1735,557,6,154,74,119,104,,,1,21.5
Bonneville,2020-08-18,Fa,2479,364,688,271,1,112,53,121,127,,,,21.7
Bonneville,2020-08-19,Fa,3759,529,1087,405,2,364,93,149,135,,,,21.7
Bonneville,2020-08-20,Fa,3155,229,1072,355,,119,85,152,49,,,,21.5
Bonneville,2020-08-21,Fa,1632,241,697,269,3,171,34,62,35,,,,21.3
Bonneville,2020-08-22,Fa,3475,527,1165,420,2,329,59,51,38,,,,21.1
Bonneville,2020-08-23,Fa,2496,319,910,285,,318,54,43,16,,,,21.2
Bonneville,2020-08-24,Fa,4612,257,1061,287,2,702,74,110,23,,,,21.3
Bonneville,2020-08-25,Fa,7716,962,1336,411,1,963,287,30,50,,,,21.1
Bonneville,2020-08-26,Fa,6435,1053,1368,391,,889,347,30,24,,,,21.1
Bonneville,2020-08-27,Fa,4376,772,903,280,,594,309,43,35,,,,21.1
Bonneville,2020-08-28,Fa,4190,729,981,294,,574,237,31,11,,,,21.1
Bonneville,2020-08-29,Fa,13258,1581,999,266,,1789,360,47,35,,,,21
Bonneville,2020-08-30,Fa,16592,1969,750,246,1,3315,430,13,33,,,,20.7
Bonneville,2020-08-31,Fa,16571,1899,1040,352,,3173,447,21,12,,,,20.5
Bonneville,2020-09-01,Fa,12838,1732,1259,427,,2724,510,,17,,,1,20.5
Bonneville,2020-09-02,Fa,12986,1740,1175,429,1,2981,496,,7,,,,20.8
Bonneville,2020-09-03,Fa,13959,1868,1967,609,,3558,540,,25,,,,21.1
Bonneville,2020-09-04,Fa,15837,2112,2080,650,,3182,761,,28,,,,21.4
Bonneville,2020-09-05,Fa,13890,979,1919,435,,1735,794,,12,,,,21.4
Bonneville,2020-09-06,Fa,10142,1561,1839,542,,2033,787,,26,,,,21.3
Bonneville,2020-09-07,Fa,7679,1041,1216,412,,1328,229,,,,,,21.2
Bonneville,2020-09-08,Fa,17073,1868,1961,583,,3367,805,,68,,,,20.4
Bonneville,2020-09-09,Fa,11498,1927,1365,397,,3621,930,,23,,,,20
Bonneville,2020-09-10,Fa,10613,1652,1427,369,,3381,710,,-2,,,,19.9
Bonneville,2020-09-11,Fa,10137,1266,1366,407,1,2342,484,,2,,,,20.2
Bonneville,2020-09-12,Fa,8011,1363,1024,346,,3143,446,,-2,,,,20
Bonneville,2020-09-13,Fa,8316,1517,1131,340,,2944,623,,4,,,,19.6
Bonneville,2020-09-14,Fa,10790,1787,1597,464,,2814,383,,2,,,,19.7
Bonneville,2020-09-15,Fa,7515,951,987,270,,3588,420,,5,,,,19.8
Bonneville,2020-09-16,Fa,10465,1405,1692,431,,5864,712,,-2,,,,19.6
Bonneville,2020-09-17,Fa,7084,1198,1029,282,,3320,516,,2,,,,19.5
Bonneville,2020-09-18,Fa,9414,2019,2123,554,,3388,742,,3,,,,19.5
Bonneville,2020-09-19,Fa,5634,1322,1242,367,,2027,486,,5,,,,19.3
Bonneville,2020-09-20,Fa,5153,1021,1182,317,,1904,372,,2,,,,19.3
Bonneville,2020-09-21,Fa,7694,1566,1317,340,,2520,479,,-1,,,,19.3
Bonneville,2020-09-22,Fa,4454,800,832,249,,1623,461,,6,,,,19.3
Bonneville,2020-09-23,Fa,4532,641,639,165,,957,263,,5,,,,19.2
Bonneville,2020-09-24,Fa,5143,989,695,203,,2030,533,,3,,,,19.1
Bonneville,2020-09-25,Fa,2021,364,521,139,,1334,393,,4,,,,18.9
Bonneville,2020-09-26,Fa,9746,1490,880,257,,4048,1130,,4,,,,18.3
Bonneville,2020-09-27,Fa,3219,478,365,95,,870,278,,11,,,,18.3
Bonneville,2020-09-28,Fa,5597,873,414,128,,2336,413,,2,,,,18.3
Bonneville,2020-09-29,Fa,1994,457,262,76,,1852,552,,-6,,,,18.3
Bonneville,2020-09-30,Fa,1496,395,306,79,,1114,312,,2,,,,18.3
Bonneville,2020-10-01,Fa,2321,579,446,150,,1477,412,,1,,,,18.3
Bonneville,2020-10-02,Fa,4051,689,440,126,,2810,963,,-1,,,,18.3
Bonneville,2020-10-03,Fa,2182,548,231,81,,993,354,,2,,,,17.8
Bonneville,2020-10-04,Fa,2310,447,196,53,,956,258,,,,,,17.8
Bonneville,2020-10-05,Fa,2019,367,215,60,,1386,344,,1,,,,18.3
Bonneville,2020-10-06,Fa,3053,396,220,57,,1316,178,,,,,,18.3
Bonneville,2020-10-07,Fa,1598,286,204,72,,778,135,,,,,,17.8
Bonneville,2020-10-08,Fa,758,175,136,43,,261,82,,1,,,,17.8
Bonneville,2020-10-09,Fa,2411,340,193,65,,1106,223,,,,,,17.8
Bonneville,2020-10-10,Fa,1894,375,223,54,,1186,181,,-1,,,,17.8
Bonneville,2020-10-11,Fa,1645,308,164,54,,1321,154,,4,,,,17.8
Bonneville,2020-10-12,Fa,791,174,100,32,,842,113,,-1,,,,17.8
Bonneville,2020-10-13,Fa,260,62,64,26,,389,56,,,,,,17.8
Bonneville,2020-10-14,Fa,1794,402,172,63,,3429,497,,-1,,,,17.8
Bonneville,2020-10-15,Fa,369,106,82,40,,937,133,,-3,,,,17.8
Bonneville,2020-10-16,Fa,643,127,150,53,,4473,418,,2,,,,16.7
Bonneville,2020-10-17,Fa,295,82,67,18,,1390,154,,,,1,,16.7
Bonneville,2020-10-18,Fa,249,43,59,21,,452,53,,4,,,,16.1
Bonneville,2020-10-19,Fa,501,133,57,21,,869,35,,,,,,16.1
Bonneville,2020-10-20,Fa,142,42,19,2,,249,34,,2,,,,16.1
Bonneville,2020-10-21,Fa,359,119,63,32,,359,65,,2,,,,16.1
Bonneville,2020-10-22,Fa,298,69,60,27,,426,56,,-4,,,,15.6
Bonneville,2020-10-23,Fa,126,81,42,17,,229,52,,2,,,,15.6
Bonneville,2020-10-24,Fa,122,68,35,17,,255,45,,1,,,,15
Bonneville,2020-10-25,Fa,47,53,22,11,,81,27,,,,2,,15
Bonneville,2020-10-26,Fa,45,36,15,9,,93,35,,,,,,14.4
Bonneville,2020-10-27,Fa,41,31,6,2,,51,25,,,,,,13.9
Bonneville,2020-10-28,Fa,69,38,15,6,,250,42,,,,,,13.3
Bonneville,2020-10-29,Fa,250,53,18,10,,307,65,,-1,,2,,13.3
Bonneville,2020-10-30,Fa,122,15,19,6,,14,8,,-1,,,,13.3
Bonneville,2020-10-31,Fa,152,27,18,9,,24,14,,1,,3,,13.3
Bonneville,2020-11-01,Fa,88,14,10,9,,49,26,,,,2,,13.3
Bonneville,2020-11-02,Fa,51,7,9,2,,23,8,,6,,2,,12.8
Bonneville,2020-11-03,Fa,40,9,11,4,,16,3,,,,2,,12.8
Bonneville,2020-11-04,Fa,49,4,6,4,,61,12,,,,4,,12.8
Bonneville,2020-11-05,Fa,96,11,8,2,,113,23,,,,10,,12.2
Bonneville,2020-11-06,Fa,119,14,12,3,,97,23,,,,20,,12.2
Bonneville,2020-11-07,Fa,108,7,11,6,,113,26,,,,6,,12.2
Bonneville,2020-11-08,Fa,20,5,9,4,,56,10,,,,7,,12.2
Bonneville,2020-11-09,Fa,13,10,7,5,,43,5,,,,3,,11.7
Bonneville,2020-11-10,Fa,25,3,9,4,,12,6,,,,7,,11.1
Bonneville,2020-11-11,Fa,20,7,8,4,,15,-2,,,,4,,10.6
Bonneville,2020-11-12,Fa,15,,19,5,,14,8,,,,,,10.6
Bonneville,2020-11-13,Fa,23,4,10,6,,21,4,,,,4,,10.6
Bonneville,2020-11-14,Fa,28,5,11,3,,102,10,,,,14,,10.6
Bonneville,2020-11-15,Fa,25,4,13,7,,95,18,,,,15,,10
Bonneville,2020-11-16,,31,1,14,6,,78,11,,,,20,,10
Bonneville,2020-11-17,,18,2,9,4,,40,8,,,,6,,10
Bonneville,2020-11-18,,13,2,11,4,,32,4,,,,4,,10
Bonneville,2020-11-19,,7,1,6,3,,42,5,,,,16,,10
Bonneville,2020-11-20,,12,6,16,13,,50,7,,,,2,,10
Bonneville,2020-11-21,,7,3,1,1,,22,3,,,,5,,10
Bonneville,2020-11-22,,7,2,5,3,,4,3,,,,6,,10
Bonneville,2020-11-23,,1,1,1,,,3,2,,,,3,,8.9
Bonneville,2020-11-24,,5,,2,2,,1,,,,,1,,8.9
Bonneville,2020-11-25,,1,3,8,5,,3,2,,,,2,,8.9
Bonneville,2020-11-26,,6,,10,5,,,-1,,,,6,,8.9
Bonneville,2020-11-27,,4,1,4,1,,4,-1,,,,,,8.9
Bonneville,2020-11-28,,3,,3,-1,,-1,1,,,,6,,8.9
Bonneville,2020-11-29,,6,-1,3,1,,3,-4,,,,,,8.9
Bonneville,2020-11-30,,2,1,11,2,,2,3,,,,3,,8.9
Bonneville,2020-12-01,,,,8,7,,-1,,,,,,,8.9
Bonneville,2020-12-02,,2,2,11,1,,5,,,,,,,8.9
Bonneville,2020-12-03,,,1,8,6,,6,,,,,,,8.3
Bonneville,2020-12-04,,4,1,11,4,,,1,,,,,,7.8
Bonneville,2020-12-05,,,,6,4,,,-1,,,,,,7.8
Bonneville,2020-12-06,,,,12,8,,2,,,,,,,7.2
Bonneville,2020-12-07,,1,,10,6,,,,,,,1,,7.2
Bonneville,2020-12-08,,,,,,,1,,,,,,,7.2
Bonneville,2020-12-09,,2,,-1,2,,2,,,,,,,7.2
Bonneville,2020-12-10,,,,3,6,,3,,,,,1,,7.2
Bonneville,2020-12-11,,,,8,3,,-1,,,,,,,7.8
Bonneville,2020-12-12,,,,5,4,,2,,,,,,,7.2
Bonneville,2020-12-13,,,,3,3,,,,,,,,,7.2
Bonneville,2020-12-14,,,,5,4,,,,,,,,,7.2
Bonneville,2020-12-15,,,,9,3,,,,,,,,,6.7
Bonneville,2020-12-16,,,,6,3,,3,,,,,,,6.7
Bonneville,2020-12-17,,,,6,3,,,,,,,1,,6.7
Bonneville,2020-12-18,,,1,4,2,,,,,,,,,6.7
Bonneville,2020-12-19,,,,3,,,,,,,,,,6.7
Bonneville,2020-12-20,,,,16,5,,,,,,,,,6.7
Bonneville,2020-12-21,,,,30,7,,2,,,,,1,,6.7
Bonneville,2020-12-22,,,,16,3,,,,,,,,,6.7
Bonneville,2020-12-23,,,,15,5,,,,,,,,,6.7
Bonneville,2020-12-24,,,,3,1,,,,,,,,,6.7
Bonneville,2020-12-25,,,,3,1,,,,,,,,,6.7
Bonneville,2020-12-26,,,,2,,,,,,,,,,6.1
Bonneville,2020-12-27,,,,2,1,,,,,,,1,,6.1
Bonneville,2020-12-28,,,,8,4,,,,,,,,,6.1
Bonneville,2020-12-29,,,,7,3,,,,,,,,,5.6
