Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2013-02-05,148.39,17.20,11.59,136.20,3.89,3.89,,,,7.00,73.89
BON,2013-02-06,148.33,25.28,17.04,154.50,3.89,3.89,,,,7.00,73.44
BON,2013-02-07,146.79,12.83,8.74,152.60,4.44,4.44,,,,7.00,73.87
BON,2013-02-08,146.51,13.68,9.33,150.40,3.89,3.89,,,,7.00,73.88
BON,2013-02-09,146.94,12.27,8.35,150.00,4.44,4.44,,,,7.00,74.50
BON,2013-02-10,147.46,12.45,8.45,139.60,4.44,4.44,,,,6.00,75.04
BON,2013-02-11,150.75,15.41,10.22,150.90,4.44,4.44,,,,5.50,74.02
BON,2013-02-12,150.93,16.53,10.95,156.90,4.44,4.44,,,,7.00,74.22
BON,2013-02-13,150.28,15.10,10.05,145.30,4.44,4.44,,,,7.00,74.67
BON,2013-02-14,150.28,15.79,10.51,144.40,4.44,4.44,,,,7.00,73.95
BON,2013-02-15,154.52,18.82,12.18,156.60,4.44,4.44,,,,,73.68
BON,2013-02-16,153.26,13.66,8.91,152.10,4.44,4.44,,,,7.00,73.28
BON,2013-02-17,154.33,18.25,11.82,153.40,5.00,5.00,,,,7.00,73.73
BON,2013-02-18,154.44,23.26,15.06,156.50,4.44,4.44,,,,7.00,73.60
BON,2013-02-19,155.29,20.61,13.27,150.30,4.44,4.44,,,,7.00,73.50
BON,2013-02-20,151.44,17.52,11.57,159.30,5.00,5.00,,,,7.00,74.02
BON,2013-02-21,148.38,17.45,11.76,145.20,5.00,5.00,,,,7.00,73.72
BON,2013-02-22,140.91,11.65,8.27,139.30,5.00,5.00,,,,7.00,73.83
BON,2013-02-23,136.28,8.52,6.25,133.40,5.00,5.00,,,,7.00,73.56
BON,2013-02-24,134.93,8.22,6.09,134.60,5.00,,,,,,73.15
BON,2013-02-25,128.09,1.08,0.84,123.90,5.00,5.00,,,,7.00,73.84
BON,2013-02-26,129.08,11.35,8.80,137.00,4.44,4.44,,,,7.00,73.54
BON,2013-02-27,129.08,6.33,4.90,124.30,4.44,4.44,,,,7.00,73.73
BON,2013-02-28,128.82,7.00,5.43,141.80,4.44,4.44,,,,7.00,74.06
BON,2013-03-01,125.91,2.90,2.31,121.00,5.00,5.00,,,,6.00,74.75
BON,2013-03-02,124.05,2.51,2.03,132.70,5.00,5.00,,,,7.00,74.96
BON,2013-03-03,124.35,2.08,1.68,123.60,5.00,5.00,,,,7.00,75.32
BON,2013-03-04,130.95,6.93,5.29,135.10,5.56,5.56,,,,7.00,76.20
BON,2013-03-05,131.62,1.25,0.95,126.70,5.56,5.56,,,,7.00,75.17
BON,2013-03-06,130.90,1.27,0.97,132.60,5.56,5.56,,,,7.00,74.78
BON,2013-03-07,130.97,2.35,1.79,120.10,5.56,5.56,,,,3.00,74.82
BON,2013-03-08,131.20,10.48,7.99,122.10,5.00,5.00,,,,7.00,73.74
BON,2013-03-09,130.08,11.27,8.66,145.00,5.56,5.56,,,,7.00,73.96
BON,2013-03-10,130.83,1.29,0.98,116.80,5.56,5.56,,,,7.00,74.66
BON,2013-03-11,129.86,1.29,0.99,133.90,5.56,5.56,,,,7.00,73.93
BON,2013-03-12,128.89,1.23,0.96,135.90,5.56,5.56,,,,7.00,73.88
BON,2013-03-13,127.90,1.18,0.92,126.70,5.56,5.56,,,,7.00,74.29
BON,2013-03-14,125.73,1.25,1.00,120.80,5.56,5.56,,,,7.00,74.16
BON,2013-03-15,126.37,1.24,0.98,127.50,5.56,5.56,,,,7.00,73.76
BON,2013-03-16,127.16,1.24,0.97,117.20,6.11,6.11,,,,7.00,73.48
BON,2013-03-17,127.87,1.23,0.96,122.10,7.22,7.22,,,,7.00,73.19
BON,2013-03-18,131.04,1.23,0.94,150.20,7.22,7.22,,,,7.00,73.47
BON,2013-03-19,137.53,1.23,0.90,142.80,7.22,7.22,,,,7.00,74.80
BON,2013-03-20,130.32,1.24,0.95,115.70,6.67,6.67,,,,7.00,74.45
BON,2013-03-21,128.60,1.24,0.97,143.80,6.54,6.54,765.30,778.70,101.75,6.00,74.29
BON,2013-03-22,137.71,1.29,0.93,140.20,6.54,6.54,767.46,778.83,101.48,7.00,74.97
BON,2013-03-23,142.09,1.26,0.89,135.00,6.58,6.58,768.21,783.71,102.02,6.00,74.96
BON,2013-03-24,141.53,1.25,0.89,135.60,6.59,6.59,765.21,786.08,102.73,6.00,74.43
BON,2013-03-25,139.68,1.25,0.90,143.60,6.58,6.58,760.37,786.46,103.43,6.00,74.30
BON,2013-03-26,140.85,1.23,0.88,132.70,6.77,6.77,759.29,792.29,104.35,6.00,73.89
BON,2013-03-27,135.63,1.24,0.91,152.90,6.93,6.93,758.00,797.04,105.15,6.20,73.91
BON,2013-03-28,138.45,1.24,0.89,134.10,7.14,7.14,760.75,798.33,104.94,6.00,74.53
BON,2013-03-29,137.78,1.24,0.90,134.80,7.47,7.47,763.83,803.46,105.19,5.00,74.37
BON,2013-03-30,177.28,1.14,0.64,168.10,7.80,7.80,762.62,804.91,105.55,5.00,73.97
BON,2013-03-31,176.09,1.23,0.70,175.10,8.11,8.11,758.71,805.33,106.15,5.00,73.21
BON,2013-04-01,184.20,1.24,0.67,175.50,8.26,8.26,761.16,805.87,105.87,4.50,72.74
BON,2013-04-02,170.01,1.22,0.72,176.10,8.55,8.55,763.58,803.58,105.24,5.00,72.62
BON,2013-04-03,169.17,1.42,0.84,177.20,8.87,8.87,761.16,807.29,106.06,5.50,73.72
BON,2013-04-04,195.33,1.45,0.74,195.60,8.88,8.88,754.12,808.83,107.25,4.50,74.10
BON,2013-04-05,221.71,1.41,0.64,222.40,8.84,8.84,756.96,808.50,106.81,5.00,73.80
BON,2013-04-06,219.89,1.34,0.61,231.90,8.97,8.97,757.29,808.25,106.73,4.50,74.60
BON,2013-04-07,250.38,16.91,6.75,245.40,8.96,8.96,753.21,803.41,106.67,4.00,74.88
BON,2013-04-08,247.28,32.90,13.30,252.00,9.04,9.04,762.66,797.91,104.62,4.00,75.03
BON,2013-04-09,284.30,72.90,25.64,279.50,9.33,9.33,767.33,803.79,104.75,5.00,74.50
BON,2013-04-10,289.41,99.64,34.43,277.10,9.42,9.42,764.08,836.29,109.45,4.00,74.18
BON,2013-04-11,280.82,99.71,35.51,283.30,9.49,9.49,766.25,863.04,112.63,4.00,73.87
BON,2013-04-12,307.50,100.03,32.53,315.20,9.62,9.62,759.25,855.75,112.71,4.00,74.56
BON,2013-04-13,259.74,99.92,38.47,253.90,9.48,9.48,759.41,846.25,111.44,4.00,73.85
BON,2013-04-14,259.92,100.00,38.47,267.40,9.42,9.42,759.29,832.54,109.65,4.00,73.79
BON,2013-04-15,282.47,100.79,35.68,283.20,9.48,9.48,759.83,848.16,111.62,4.00,74.53
BON,2013-04-16,293.15,100.41,34.25,286.60,9.42,9.42,766.79,862.58,112.49,4.00,74.36
BON,2013-04-17,262.71,100.03,38.08,258.70,9.34,9.34,770.58,872.33,113.20,4.00,74.19
BON,2013-04-18,245.22,99.59,40.61,252.20,9.29,9.29,769.87,866.08,112.50,3.00,73.93
BON,2013-04-19,227.91,100.12,43.93,221.10,9.34,9.34,764.33,855.50,111.93,5.00,73.97
BON,2013-04-20,225.47,100.26,44.47,228.90,9.41,9.41,766.58,845.91,110.35,5.00,74.16
BON,2013-04-21,235.25,100.37,42.66,242.00,9.51,9.51,765.91,843.87,110.18,5.00,74.30
BON,2013-04-22,258.82,100.42,38.80,252.80,9.51,9.51,769.37,853.58,110.95,6.00,74.35
BON,2013-04-23,234.97,99.95,42.54,225.80,9.65,9.65,766.25,876.00,114.33,5.00,73.89
BON,2013-04-24,212.47,99.62,46.89,222.90,9.76,9.76,763.58,880.83,115.36,5.00,73.63
BON,2013-04-25,216.11,97.79,45.25,215.60,9.98,9.98,760.46,879.41,115.64,5.00,74.00
BON,2013-04-26,209.86,94.84,45.19,219.60,10.27,10.27,763.91,872.29,114.19,5.00,74.71
BON,2013-04-27,223.76,92.99,41.56,225.70,10.63,10.63,764.54,865.62,113.22,6.00,74.76
BON,2013-04-28,229.53,89.68,39.07,226.20,10.82,10.82,763.75,853.62,111.77,5.50,75.34
BON,2013-04-29,219.82,95.57,43.48,222.40,10.85,10.85,762.08,842.12,110.50,5.00,74.65
BON,2013-04-30,238.59,99.80,41.83,230.20,10.71,10.71,767.08,831.21,108.36,5.00,74.63
BON,2013-05-01,251.42,99.54,39.59,248.70,10.80,10.80,771.75,842.50,109.17,5.50,74.39
BON,2013-05-02,232.38,99.54,42.83,234.10,11.02,11.02,768.96,866.54,112.70,4.50,74.13
BON,2013-05-03,240.19,99.50,41.42,241.70,11.31,11.31,764.71,894.71,117.00,5.40,74.01
BON,2013-05-04,225.80,99.90,44.24,234.80,11.56,11.56,760.37,886.04,116.53,5.50,74.46
BON,2013-05-05,233.21,98.74,42.34,218.60,11.85,11.85,754.87,875.29,115.95,6.00,74.16
BON,2013-05-06,225.55,97.44,43.20,219.10,12.14,12.14,754.12,881.79,116.93,6.00,73.87
BON,2013-05-07,243.53,96.10,39.46,243.60,12.41,12.41,757.21,867.25,114.53,6.00,73.19
BON,2013-05-08,264.57,94.65,35.77,257.60,12.75,12.75,760.96,847.66,111.39,6.00,72.37
BON,2013-05-09,274.02,96.83,35.34,276.60,12.97,12.97,762.33,848.71,111.33,5.50,72.56
BON,2013-05-10,303.48,104.77,34.52,318.30,13.24,13.24,762.50,872.71,114.45,4.50,73.21
BON,2013-05-11,346.65,139.18,40.15,351.70,13.53,13.53,761.37,888.37,116.68,4.50,74.12
BON,2013-05-12,349.00,143.66,41.16,352.20,13.92,13.92,761.33,891.96,117.16,6.00,74.61
BON,2013-05-13,335.78,129.79,38.65,323.30,14.11,14.11,761.54,874.46,114.83,4.50,74.35
BON,2013-05-14,337.53,142.92,42.34,341.70,13.98,13.98,763.66,871.83,114.17,4.00,74.08
BON,2013-05-15,351.72,145.83,41.46,349.90,13.96,13.96,761.41,889.08,116.77,4.00,74.03
BON,2013-05-16,345.13,137.27,39.77,346.30,14.02,14.02,758.54,891.58,117.54,4.50,73.85
BON,2013-05-17,310.08,107.60,34.70,309.20,14.10,14.10,759.91,876.71,115.37,4.50,74.13
BON,2013-05-18,328.38,119.30,36.33,337.90,13.95,13.95,763.54,866.83,113.53,4.00,74.27
BON,2013-05-19,328.88,119.98,36.48,324.90,13.88,13.88,768.00,868.41,113.08,4.50,74.27
BON,2013-05-20,318.15,110.85,34.84,317.30,13.89,13.89,763.08,875.12,114.69,5.00,74.18
BON,2013-05-21,302.65,99.55,32.89,300.50,13.97,13.97,756.04,875.08,115.75,4.00,74.22
BON,2013-05-22,276.84,98.50,35.58,278.00,13.66,13.66,758.04,854.54,112.73,5.00,74.21
BON,2013-05-23,315.54,103.24,32.72,316.20,13.41,13.41,760.00,868.83,114.32,5.00,74.30
BON,2013-05-24,309.21,98.87,31.97,304.90,13.48,13.48,760.54,876.58,115.26,5.50,73.86
BON,2013-05-25,291.67,97.34,33.37,293.40,13.70,13.70,759.83,877.87,115.54,4.00,74.17
BON,2013-05-26,308.46,95.59,30.99,307.70,13.67,13.67,759.33,883.00,116.29,5.00,74.08
BON,2013-05-27,302.02,94.71,31.36,301.00,13.60,13.60,755.66,875.87,115.91,4.50,74.24
BON,2013-05-28,301.12,93.20,30.95,303.30,13.43,13.43,756.21,873.75,115.54,5.10,73.78
BON,2013-05-29,287.99,90.53,31.43,283.30,13.46,13.46,754.58,867.91,115.02,6.00,73.78
BON,2013-05-30,260.76,92.67,35.54,268.10,13.60,13.60,762.91,864.96,113.38,6.00,74.18
BON,2013-05-31,272.75,98.43,36.09,259.40,13.86,13.86,766.04,864.71,112.88,4.00,73.94
BON,2013-06-01,255.20,99.07,38.82,262.00,13.99,13.99,762.75,870.41,114.12,6.00,73.39
BON,2013-06-02,218.00,98.15,45.02,216.90,14.25,14.25,760.00,868.08,114.22,6.00,73.29
BON,2013-06-03,262.86,97.99,37.28,271.60,14.49,14.49,760.66,857.41,112.72,5.00,73.83
BON,2013-06-04,245.89,99.48,40.45,243.40,14.74,14.74,759.96,864.12,113.71,5.00,74.13
BON,2013-06-05,255.74,98.62,38.56,253.30,15.03,15.03,759.37,879.29,115.79,6.00,74.03
BON,2013-06-06,261.17,96.50,36.95,268.90,15.46,15.46,758.87,873.87,115.15,6.50,74.08
BON,2013-06-07,244.79,95.30,38.93,238.30,15.68,15.68,761.04,862.54,113.34,5.00,74.40
BON,2013-06-08,245.57,94.85,38.62,250.50,15.71,15.71,761.71,847.37,111.25,6.50,74.01
BON,2013-06-09,246.16,96.14,39.06,246.30,15.97,15.97,760.08,839.08,110.39,5.00,74.20
BON,2013-06-10,259.00,98.25,37.93,255.00,16.21,16.21,757.79,835.00,110.19,5.50,73.77
BON,2013-06-11,222.03,99.56,44.84,214.40,16.31,16.31,760.75,828.16,108.86,6.00,73.66
BON,2013-06-12,243.54,99.33,40.78,248.90,16.37,16.37,763.00,834.37,109.35,6.50,73.39
BON,2013-06-13,258.85,99.60,38.48,267.10,16.52,16.52,764.33,837.75,109.61,7.00,73.93
BON,2013-06-14,243.42,99.80,41.00,237.00,16.69,16.69,763.79,840.25,110.01,7.00,74.22
BON,2013-06-15,244.01,99.70,40.86,243.50,16.95,16.95,757.50,852.12,112.49,6.00,73.96
BON,2013-06-16,216.59,96.25,44.44,216.80,17.21,17.21,760.50,857.96,112.82,7.00,74.01
BON,2013-06-17,213.15,95.07,44.60,203.80,17.30,17.30,759.37,839.08,110.50,6.00,73.63
BON,2013-06-18,221.13,89.60,40.52,220.80,17.42,17.42,758.37,834.50,110.04,7.00,73.60
BON,2013-06-19,205.59,95.84,46.62,211.40,17.18,17.18,759.21,831.41,109.51,7.00,73.48
BON,2013-06-20,219.95,100.65,45.76,216.00,16.87,16.87,761.00,825.71,108.50,7.00,73.76
BON,2013-06-21,225.78,94.18,41.71,222.60,16.80,16.80,762.87,828.00,108.54,6.00,73.52
BON,2013-06-22,254.92,89.05,34.93,260.40,17.12,17.12,759.33,843.29,111.06,6.00,73.06
BON,2013-06-23,262.00,95.66,36.51,266.80,17.25,17.25,752.87,871.50,115.76,5.50,74.11
BON,2013-06-24,253.53,100.63,39.69,253.10,17.23,17.23,751.66,870.87,115.86,5.50,74.09
BON,2013-06-25,271.71,94.55,34.80,270.60,17.05,17.05,753.87,853.50,113.22,5.50,73.90
BON,2013-06-26,266.53,89.40,33.54,268.00,17.01,17.01,758.83,862.00,113.59,6.50,74.00
BON,2013-06-27,275.86,95.50,34.62,272.60,17.04,17.04,762.04,878.54,115.29,6.50,73.64
BON,2013-06-28,270.11,100.41,37.17,264.40,17.32,17.32,761.25,883.08,116.00,5.50,73.20
BON,2013-06-29,285.65,96.15,33.66,305.20,17.68,17.68,760.04,876.75,115.35,6.00,73.56
BON,2013-06-30,278.18,103.45,37.19,269.20,17.89,17.89,756.66,873.08,115.39,6.00,74.57
BON,2013-07-01,274.13,94.29,34.40,273.70,18.06,18.06,757.29,885.29,116.90,5.00,74.56
BON,2013-07-02,281.65,100.33,35.62,288.50,18.20,18.20,759.50,871.75,114.78,5.00,74.74
BON,2013-07-03,275.60,100.99,36.64,277.40,18.48,18.48,760.66,853.69,112.23,6.00,75.04
BON,2013-07-04,269.26,89.68,33.31,277.20,18.44,18.44,760.75,841.41,110.60,5.50,75.60
BON,2013-07-05,269.51,95.13,35.30,250.60,18.35,18.35,759.41,826.33,108.81,6.00,75.23
BON,2013-07-06,271.76,100.35,36.93,263.30,18.58,18.58,756.87,831.16,109.82,5.00,73.16
BON,2013-07-07,258.21,94.47,36.59,259.90,18.98,18.98,756.62,839.83,111.00,6.50,72.99
BON,2013-07-08,246.12,88.70,36.04,245.80,19.32,19.32,759.50,834.41,109.86,4.50,73.62
BON,2013-07-09,228.50,94.37,41.30,225.70,19.70,19.70,759.71,849.41,111.81,4.50,73.65
BON,2013-07-10,202.12,100.98,49.96,206.90,19.86,19.86,758.66,852.04,112.31,6.00,73.50
BON,2013-07-11,207.54,95.60,46.06,202.50,19.80,19.80,759.33,824.25,108.55,5.00,73.65
BON,2013-07-12,190.66,88.70,46.52,204.10,19.69,19.69,759.33,813.66,107.16,6.50,73.26
BON,2013-07-13,211.72,94.82,44.78,205.30,19.67,19.67,761.37,820.41,107.76,7.00,74.17
BON,2013-07-14,204.68,101.77,49.72,210.90,20.01,20.01,759.71,850.37,111.94,6.00,74.06
BON,2013-07-15,212.70,96.02,45.14,207.90,20.17,20.17,757.04,854.41,112.86,7.00,74.11
BON,2013-07-16,203.45,89.47,43.98,201.00,20.35,20.35,754.79,852.33,112.92,6.00,74.04
BON,2013-07-17,191.02,95.44,49.96,190.80,20.34,20.34,761.79,847.46,111.25,6.00,74.07
BON,2013-07-18,189.07,100.81,53.32,188.50,20.47,20.47,762.16,827.08,108.52,6.50,73.98
BON,2013-07-19,183.46,95.32,51.96,195.90,20.63,20.63,760.50,823.16,108.24,7.00,74.36
BON,2013-07-20,196.61,89.06,45.30,199.40,20.65,20.65,758.96,815.37,107.43,5.00,74.95
BON,2013-07-21,184.96,86.98,47.03,180.60,20.78,20.78,757.16,809.87,106.96,6.00,75.14
BON,2013-07-22,195.05,87.18,44.70,190.90,20.80,20.80,758.08,807.62,106.54,5.50,74.61
BON,2013-07-23,174.52,87.19,49.96,172.10,20.85,20.85,758.37,813.00,107.20,6.00,74.14
BON,2013-07-24,156.43,86.87,55.53,154.30,21.05,21.05,758.71,819.12,107.96,6.50,74.04
BON,2013-07-25,159.47,87.43,54.83,172.10,21.22,21.22,759.46,813.79,107.15,7.00,74.58
BON,2013-07-26,185.60,87.04,46.90,184.70,21.36,21.36,760.71,817.62,107.48,7.00,75.24
BON,2013-07-27,155.47,87.40,56.22,151.80,21.23,21.23,761.25,810.04,106.41,7.00,75.40
BON,2013-07-28,148.20,87.86,59.29,146.30,20.89,20.89,759.25,796.58,104.92,7.00,75.19
BON,2013-07-29,155.86,87.73,56.29,162.90,20.80,20.80,758.29,791.83,104.42,6.00,74.61
BON,2013-07-30,167.35,87.20,52.11,165.40,20.83,20.83,760.83,793.66,104.32,7.00,75.02
BON,2013-07-31,173.63,86.77,49.97,174.20,21.10,21.10,760.33,806.00,106.01,7.00,74.70
BON,2013-08-01,179.42,89.10,49.66,178.40,21.15,21.15,760.87,804.96,105.79,7.00,75.32
BON,2013-08-02,168.65,89.54,53.09,165.60,21.05,21.05,762.08,799.96,104.97,7.00,74.83
BON,2013-08-03,172.39,89.40,51.86,167.40,21.05,21.05,760.41,802.79,105.57,7.00,74.31
BON,2013-08-04,161.61,89.26,55.23,172.70,21.31,21.31,758.08,821.00,108.30,7.00,74.48
BON,2013-08-05,160.72,89.27,55.54,154.70,21.61,21.61,757.62,840.16,110.90,7.00,74.75
BON,2013-08-06,171.08,89.33,52.21,177.90,21.98,21.98,757.33,832.46,109.92,7.00,74.57
BON,2013-08-07,172.09,88.69,51.54,158.90,22.19,22.19,757.91,824.79,108.82,7.00,74.85
BON,2013-08-08,153.83,88.48,57.52,158.60,21.96,21.96,758.41,809.29,106.71,6.00,73.94
BON,2013-08-09,147.27,88.92,60.38,157.80,21.79,21.79,756.46,805.00,106.42,7.00,74.83
BON,2013-08-10,153.40,89.26,58.19,151.80,21.79,21.79,758.21,810.16,106.85,7.00,76.02
BON,2013-08-11,134.60,88.51,65.76,114.70,21.75,21.75,759.71,813.50,107.08,7.00,74.81
BON,2013-08-12,140.60,88.78,63.15,155.10,21.79,21.79,759.66,813.79,107.12,7.00,73.63
BON,2013-08-13,165.88,88.86,53.57,166.70,21.84,21.84,759.54,813.66,107.13,5.00,75.01
BON,2013-08-14,172.43,88.93,51.58,167.40,21.85,21.85,757.58,823.83,108.75,7.00,75.10
BON,2013-08-15,149.98,89.91,59.95,143.60,21.89,21.89,757.87,830.62,109.60,7.00,74.27
BON,2013-08-16,153.45,91.32,59.51,163.50,22.02,22.02,758.41,826.33,108.96,7.00,74.38
BON,2013-08-17,152.50,91.78,60.18,152.50,22.13,22.13,760.04,823.71,108.38,7.00,74.64
BON,2013-08-18,140.61,91.80,65.29,137.60,22.14,22.14,761.04,818.29,107.52,6.50,74.83
BON,2013-08-19,145.50,91.58,62.94,139.50,22.14,22.14,760.62,810.54,106.56,7.00,74.50
BON,2013-08-20,150.99,91.67,60.71,150.30,22.02,22.02,760.37,806.08,106.01,7.00,74.70
BON,2013-08-21,147.78,91.83,62.14,145.50,21.92,21.92,757.50,806.54,106.48,7.00,74.55
BON,2013-08-22,152.40,91.21,59.85,150.40,21.91,21.91,755.83,823.62,108.97,7.00,73.98
BON,2013-08-23,139.43,91.30,65.48,139.40,21.89,21.89,756.79,827.29,109.32,7.00,74.01
BON,2013-08-24,131.98,86.31,65.40,136.10,21.92,21.92,756.12,812.25,107.42,7.00,74.04
BON,2013-08-25,119.85,75.54,63.03,114.80,21.91,21.91,756.96,806.46,106.54,7.00,74.53
BON,2013-08-26,121.40,77.96,64.22,135.70,21.80,21.80,757.25,804.71,106.27,6.00,74.71
BON,2013-08-27,128.99,85.36,66.17,124.60,21.77,21.77,756.00,808.71,106.97,7.00,75.15
BON,2013-08-28,131.02,87.50,66.79,134.10,21.95,21.95,755.50,815.54,107.95,7.00,75.15
BON,2013-08-29,137.33,91.33,66.50,137.30,22.07,22.07,757.75,818.75,108.05,7.00,75.18
BON,2013-08-30,138.40,91.43,66.06,140.40,22.24,22.24,761.37,817.41,107.36,7.00,75.31
BON,2013-08-31,140.27,91.10,64.95,136.20,22.30,22.30,757.26,816.74,107.86,7.00,75.26
BON,2013-09-01,107.74,6.41,5.95,106.60,22.40,22.40,755.25,818.75,108.41,7.00,74.87
BON,2013-09-02,100.90,1.33,1.32,96.30,22.32,22.32,756.08,816.04,107.93,7.00,74.92
BON,2013-09-03,100.27,1.34,1.34,102.30,22.16,22.16,758.04,805.12,106.21,7.00,74.76
BON,2013-09-04,101.48,1.44,1.42,100.10,22.03,22.03,759.46,793.33,104.46,7.00,74.77
BON,2013-09-05,97.85,1.35,1.38,101.90,21.79,21.79,759.00,776.16,102.26,,75.03
BON,2013-09-06,98.28,1.37,1.39,99.80,21.55,21.55,761.29,765.50,100.55,6.00,75.53
BON,2013-09-07,96.15,1.34,1.39,100.30,21.37,21.37,760.08,761.50,100.19,6.00,75.43
BON,2013-09-08,87.00,1.35,1.55,82.70,21.48,21.48,759.83,766.71,100.91,7.00,75.75
BON,2013-09-09,86.67,1.33,1.54,87.00,21.73,21.73,758.33,772.58,101.88,7.00,75.43
BON,2013-09-10,121.35,1.33,1.10,123.10,21.91,21.91,756.08,776.83,102.74,7.00,75.53
BON,2013-09-11,130.59,1.36,1.04,134.00,21.94,21.94,756.21,776.00,102.62,7.00,75.48
BON,2013-09-12,119.30,1.29,1.08,116.30,22.20,22.20,757.50,784.00,103.50,7.00,75.31
BON,2013-09-13,124.13,1.35,1.09,122.50,22.27,22.27,756.29,781.08,103.28,7.00,75.43
BON,2013-09-14,110.89,1.35,1.22,113.50,22.22,22.22,753.54,771.00,102.32,7.00,75.58
BON,2013-09-15,90.15,1.35,1.50,81.00,22.27,22.27,753.46,767.29,101.84,7.00,75.09
BON,2013-09-16,92.87,1.34,1.44,92.10,22.06,22.06,757.54,759.79,100.30,7.00,74.62
BON,2013-09-17,114.04,1.28,1.13,119.00,21.71,21.71,756.54,754.79,99.77,7.00,74.96
BON,2013-09-18,98.34,1.25,1.27,95.40,21.40,21.40,760.57,749.21,98.51,7.00,75.05
BON,2013-09-19,103.20,1.24,1.20,105.50,22.22,22.22,,,,7.00,75.04
BON,2013-09-20,113.38,1.24,1.10,115.90,21.67,21.67,,,,7.00,74.92
BON,2013-09-21,84.88,1.25,1.48,79.90,21.67,21.67,,,,7.00,75.37
BON,2013-09-22,80.55,1.24,1.54,82.30,21.11,21.11,,,,7.00,74.95
BON,2013-09-23,104.90,1.25,1.19,105.80,21.11,21.11,,,,7.00,75.23
BON,2013-09-24,95.90,1.26,1.31,92.30,20.56,20.56,,,,7.00,75.05
BON,2013-09-25,101.98,1.24,1.22,105.00,20.56,20.56,,,,7.00,75.28
BON,2013-09-26,105.82,1.24,1.17,102.60,20.56,20.56,,,,7.00,75.06
