Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2015-02-11,266.94,25.93,9.71,267.00,5.00,5.00,,,,6.00,74.44
BON,2015-02-12,271.78,27.13,9.98,264.00,5.00,5.00,,,,6.00,73.58
BON,2015-02-13,258.14,12.80,4.96,255.10,5.00,5.00,,,,4.00,73.40
BON,2015-02-14,250.86,2.48,0.99,248.20,5.00,5.00,,,,6.00,72.70
BON,2015-02-15,259.86,9.32,3.59,271.50,5.00,5.00,,,,5.00,73.27
BON,2015-02-16,264.29,12.54,4.74,254.70,5.00,5.00,,,,5.00,73.03
BON,2015-02-17,258.45,88.34,34.18,250.10,5.00,5.00,,,,5.00,72.25
BON,2015-02-18,257.59,124.82,48.46,253.40,5.00,5.00,,,,4.50,72.05
BON,2015-02-19,234.56,100.60,42.89,257.70,5.00,5.00,,,,5.00,72.30
BON,2015-02-20,251.17,125.51,49.97,243.10,5.56,5.56,,,,4.50,74.13
BON,2015-02-21,243.18,108.50,44.62,245.30,5.56,5.56,,,,4.00,73.89
BON,2015-02-22,232.23,100.18,43.14,242.70,5.56,5.56,,,,4.00,74.26
BON,2015-02-23,237.88,105.73,44.45,236.50,5.56,5.56,,,,4.00,74.48
BON,2015-02-24,238.69,100.51,42.11,237.80,5.56,5.56,,,,4.00,74.38
BON,2015-02-25,219.75,0.56,0.25,210.50,5.56,5.56,,,,4.00,73.87
BON,2015-02-26,200.86,0.99,0.49,197.80,5.56,5.56,,,,4.00,73.06
BON,2015-02-27,212.89,1.15,0.54,226.70,5.56,5.56,,,,5.00,73.79
BON,2015-02-28,218.64,1.15,0.52,209.30,5.56,5.56,,,,6.00,73.73
BON,2015-03-01,209.83,1.13,0.54,200.00,5.56,5.56,,,,5.50,73.28
BON,2015-03-02,196.70,1.13,0.57,198.60,5.56,5.56,,,,6.50,72.74
BON,2015-03-03,184.92,1.26,0.68,190.70,5.56,5.56,,,,5.50,73.30
BON,2015-03-04,191.91,1.23,0.64,186.90,5.56,5.56,,,,5.00,73.57
BON,2015-03-05,197.75,1.24,0.63,213.80,5.56,5.56,,,,,73.85
BON,2015-03-06,215.53,1.23,0.57,223.90,5.56,5.56,,,,5.00,74.83
BON,2015-03-07,214.37,1.23,0.57,200.60,5.56,5.56,,,,6.00,74.70
BON,2015-03-08,205.37,1.28,0.62,199.10,5.56,5.56,,,,5.00,73.58
BON,2015-03-09,192.00,1.23,0.64,195.00,5.56,5.56,,,,6.00,73.45
BON,2015-03-10,171.96,1.22,0.71,189.00,5.56,5.56,,,,4.50,73.80
BON,2015-03-11,180.69,1.24,0.68,175.50,5.56,5.56,,,,6.00,75.06
BON,2015-03-12,185.91,1.23,0.66,182.30,6.11,6.11,,,,6.00,74.65
BON,2015-03-13,190.36,1.24,0.65,180.70,6.11,6.11,,,,5.00,73.68
BON,2015-03-14,158.25,1.23,0.78,163.60,6.67,6.67,,,,6.00,73.75
BON,2015-03-15,146.45,1.24,0.84,150.90,6.67,6.67,,,,6.00,74.21
BON,2015-03-16,187.99,1.23,0.65,184.30,6.67,6.67,,,,6.00,74.16
BON,2015-03-17,195.14,1.22,0.63,193.30,6.67,6.67,,,,5.00,74.20
BON,2015-03-18,180.28,1.24,0.69,184.70,7.46,7.46,765.44,814.22,106.37,6.00,73.95
BON,2015-03-19,210.14,1.23,0.59,213.00,7.57,7.57,763.46,815.38,106.80,6.00,74.81
BON,2015-03-20,206.93,1.25,0.61,200.50,7.69,7.69,759.79,814.13,107.15,7.00,74.50
BON,2015-03-21,196.06,1.19,0.61,202.60,7.84,7.84,762.21,809.63,106.22,6.00,74.25
BON,2015-03-22,215.47,1.28,0.59,223.30,8.04,8.04,760.79,805.33,105.85,6.50,74.73
BON,2015-03-23,221.55,1.23,0.55,209.10,8.21,8.21,759.79,799.96,105.29,6.50,74.45
BON,2015-03-24,204.65,1.24,0.60,206.80,8.26,8.26,763.46,795.96,104.26,6.00,73.87
BON,2015-03-25,207.73,1.27,0.61,222.70,8.43,8.43,767.92,796.13,103.67,6.00,75.45
BON,2015-03-26,219.94,1.26,0.57,219.20,8.57,8.57,765.88,798.96,104.32,6.00,75.80
BON,2015-03-27,241.43,1.23,0.51,228.00,8.73,8.73,761.17,804.42,105.68,6.00,74.83
BON,2015-03-28,217.64,4.03,1.85,216.90,8.96,8.96,767.54,798.54,104.04,7.00,74.12
BON,2015-03-29,230.07,1.23,0.54,238.70,8.99,8.99,766.50,797.67,104.07,6.00,74.69
BON,2015-03-30,243.25,1.23,0.51,240.40,9.10,9.10,760.92,798.79,104.98,7.00,74.12
BON,2015-03-31,238.75,1.29,0.54,234.20,9.12,9.12,762.46,795.88,104.38,6.00,74.67
BON,2015-04-01,222.07,1.24,0.56,210.40,9.08,9.08,767.58,795.79,103.67,5.00,73.60
BON,2015-04-02,223.67,1.23,0.55,236.30,9.07,9.07,769.67,806.25,104.75,5.00,73.57
BON,2015-04-03,224.65,1.38,0.61,233.30,8.97,8.97,766.25,800.08,104.42,5.00,75.33
BON,2015-04-04,231.48,1.43,0.62,236.10,9.06,9.06,762.29,823.38,108.02,5.00,75.84
BON,2015-04-05,233.80,1.42,0.61,229.80,9.17,9.17,754.08,811.08,107.56,6.00,75.45
BON,2015-04-06,232.64,1.42,0.61,221.60,9.32,9.32,755.13,795.54,105.35,5.00,74.73
BON,2015-04-07,217.10,1.42,0.65,221.80,9.46,9.46,754.88,793.42,105.11,6.00,74.79
BON,2015-04-08,209.33,1.43,0.68,207.40,9.58,9.58,761.71,795.88,104.49,5.00,74.82
BON,2015-04-09,181.81,1.40,0.77,189.20,9.74,9.74,761.67,801.33,105.21,5.00,74.81
BON,2015-04-10,192.34,95.35,49.57,181.90,9.85,9.85,758.25,811.42,107.01,6.00,74.89
BON,2015-04-11,182.78,99.88,54.64,176.60,9.83,9.83,760.25,804.92,105.88,5.50,73.79
BON,2015-04-12,165.33,100.53,60.80,180.40,9.82,9.82,764.79,828.83,108.38,6.00,74.41
BON,2015-04-13,196.21,100.05,50.99,197.10,9.83,9.83,759.25,843.88,111.15,6.50,75.31
BON,2015-04-14,187.17,99.03,52.91,179.20,9.71,9.71,767.58,840.38,109.49,5.00,74.93
BON,2015-04-15,155.97,99.13,63.56,157.80,9.74,9.74,772.04,835.17,108.18,5.00,74.96
BON,2015-04-16,162.07,99.71,61.53,163.80,9.85,9.85,767.08,840.54,109.58,5.00,75.03
BON,2015-04-17,149.41,99.71,66.74,145.80,9.99,9.99,764.42,852.96,111.58,6.00,74.65
BON,2015-04-18,146.63,100.50,68.54,149.70,10.30,10.30,765.58,864.58,112.93,6.00,75.30
BON,2015-04-19,157.18,100.18,63.74,152.40,10.60,10.60,761.42,866.17,113.76,6.00,74.93
BON,2015-04-20,184.83,99.48,53.82,170.20,10.83,10.83,756.54,872.00,115.26,5.00,73.92
BON,2015-04-21,175.62,99.64,56.74,162.80,10.91,10.91,758.54,868.08,114.44,6.00,72.19
BON,2015-04-22,156.35,99.87,63.87,165.70,10.97,10.97,763.38,835.54,109.45,5.00,72.10
BON,2015-04-23,164.03,100.54,61.29,174.00,10.86,10.86,758.50,823.67,108.59,5.00,72.77
BON,2015-04-24,146.33,100.31,68.55,161.30,10.73,10.73,756.79,831.17,109.83,5.00,74.25
BON,2015-04-25,154.62,100.12,64.75,157.70,10.71,10.71,759.04,843.08,111.07,5.00,75.19
BON,2015-04-26,157.53,100.17,63.59,155.50,10.91,10.91,765.25,849.38,110.99,6.00,75.29
BON,2015-04-27,185.60,99.72,53.73,182.70,11.31,11.31,763.63,852.33,111.62,6.00,75.34
BON,2015-04-28,162.25,98.99,61.01,163.10,11.68,11.68,761.83,858.92,112.74,5.00,74.75
BON,2015-04-29,156.41,99.42,63.56,153.90,11.93,11.93,766.46,851.71,111.12,5.00,74.93
BON,2015-04-30,147.06,99.20,67.46,138.50,12.20,12.20,765.33,844.21,110.31,6.00,74.26
BON,2015-05-01,162.71,100.41,61.71,165.40,12.56,12.56,759.71,846.25,111.39,6.50,74.19
BON,2015-05-02,172.68,100.10,57.97,179.30,12.54,12.54,759.17,843.25,111.08,6.00,74.78
BON,2015-05-03,188.57,99.29,52.65,182.10,12.77,12.77,757.54,851.21,112.37,6.00,74.29
BON,2015-05-04,192.40,99.33,51.63,179.50,13.01,13.01,758.38,862.04,113.67,6.00,73.67
BON,2015-05-05,175.47,99.08,56.47,167.20,13.10,13.10,761.58,842.38,110.61,6.00,72.60
BON,2015-05-06,171.90,99.15,57.68,175.90,13.21,13.21,761.79,837.79,109.98,6.00,72.27
BON,2015-05-07,172.09,99.44,57.79,174.10,13.22,13.22,761.08,844.00,110.90,6.00,72.55
BON,2015-05-08,172.18,99.94,58.04,172.60,13.28,13.28,758.88,858.79,113.17,6.00,73.12
BON,2015-05-09,158.36,99.88,63.07,166.30,13.57,13.57,760.71,873.67,114.85,6.00,73.11
BON,2015-05-10,146.52,100.33,68.47,144.40,14.00,14.00,760.75,877.96,115.41,,73.35
BON,2015-05-11,145.80,100.41,68.87,146.80,13.99,13.99,759.67,850.83,112.00,6.00,73.35
BON,2015-05-12,175.85,99.78,56.74,165.60,13.94,13.94,757.17,828.67,109.44,6.00,72.75
BON,2015-05-13,182.18,99.33,54.52,182.00,14.00,14.00,757.50,823.33,108.69,6.00,72.38
BON,2015-05-14,192.91,99.30,51.47,194.90,13.94,13.94,756.13,838.83,110.94,6.00,72.39
BON,2015-05-15,205.75,99.40,48.31,204.10,14.05,14.05,756.75,852.63,112.67,6.50,72.41
BON,2015-05-16,173.36,100.09,57.74,184.60,14.19,14.19,759.58,833.88,109.78,5.00,73.11
BON,2015-05-17,170.37,100.51,59.00,167.10,14.49,14.49,760.38,826.79,108.74,5.50,73.60
BON,2015-05-18,207.38,99.57,48.01,202.80,14.86,14.86,760.38,847.42,111.45,4.50,72.67
BON,2015-05-19,206.66,99.16,47.98,204.90,15.03,15.03,761.38,859.08,112.83,5.00,72.25
BON,2015-05-20,198.59,99.25,49.98,194.40,15.21,15.21,757.79,852.50,112.50,5.50,72.37
BON,2015-05-21,210.61,98.95,46.98,213.20,15.35,15.35,756.13,864.04,114.27,5.00,72.10
BON,2015-05-22,202.78,99.22,48.93,207.10,15.38,15.38,759.67,854.83,112.53,5.00,72.32
BON,2015-05-23,198.93,99.69,50.11,204.00,15.20,15.20,763.54,832.04,108.97,5.00,72.75
BON,2015-05-24,212.05,100.15,47.23,218.20,15.11,15.11,762.17,821.29,107.76,6.00,73.23
BON,2015-05-25,219.23,100.28,45.74,214.50,15.31,15.31,759.79,824.29,108.49,5.00,73.36
BON,2015-05-26,213.10,99.89,46.87,211.70,15.58,15.58,760.33,829.21,109.06,6.00,73.06
BON,2015-05-27,219.42,100.08,45.61,222.50,16.08,16.08,760.13,844.21,111.06,5.00,73.44
BON,2015-05-28,214.82,99.53,46.33,214.10,16.59,16.59,759.75,863.83,113.70,5.00,73.18
BON,2015-05-29,205.06,99.20,48.38,200.90,16.88,16.88,757.75,872.38,115.13,7.00,73.10
BON,2015-05-30,175.38,99.83,56.92,187.40,17.01,17.01,757.25,861.96,113.83,5.00,73.67
BON,2015-05-31,174.84,100.43,57.44,192.00,17.25,17.25,754.71,856.08,113.43,5.50,75.39
BON,2015-06-01,198.50,100.08,50.42,188.20,17.29,17.29,757.50,845.96,111.68,6.00,75.82
BON,2015-06-02,219.65,99.04,45.09,203.40,17.17,17.17,761.29,828.58,108.84,4.50,73.67
BON,2015-06-03,179.73,99.57,55.40,181.70,17.38,17.38,761.42,830.54,109.08,5.00,73.03
BON,2015-06-04,182.23,100.00,54.87,183.80,17.61,17.61,761.00,833.46,109.52,6.00,73.53
BON,2015-06-05,186.69,99.60,53.35,189.60,17.97,17.97,760.00,846.25,111.35,5.50,73.38
BON,2015-06-06,186.30,99.39,53.35,177.90,18.30,18.30,758.42,863.21,113.82,7.00,73.42
BON,2015-06-07,177.16,99.63,56.24,176.80,18.61,18.61,758.42,864.21,113.95,7.00,73.26
BON,2015-06-08,187.85,99.01,52.71,185.00,18.86,18.86,756.88,860.71,113.72,7.00,72.74
BON,2015-06-09,195.20,99.62,51.03,199.00,19.11,19.11,756.33,850.54,112.46,6.00,73.29
BON,2015-06-10,175.33,99.70,56.87,175.50,18.90,18.90,758.21,828.00,109.21,7.00,73.25
BON,2015-06-11,166.95,99.79,59.77,166.60,18.59,18.59,761.71,805.83,105.79,6.00,73.31
BON,2015-06-12,158.95,100.02,62.92,164.40,18.48,18.48,763.38,800.79,104.90,6.00,73.51
BON,2015-06-13,154.70,101.02,65.30,160.70,18.44,18.44,760.75,804.67,105.77,5.50,74.53
BON,2015-06-14,147.43,99.58,67.55,152.90,18.86,18.86,757.96,814.50,107.46,5.50,74.69
BON,2015-06-15,171.98,99.38,57.78,163.10,19.20,19.20,756.58,834.75,110.33,5.00,74.64
BON,2015-06-16,171.78,95.63,55.67,169.30,19.43,19.43,760.96,837.17,110.01,7.00,73.96
BON,2015-06-17,158.54,94.55,59.64,156.30,19.42,19.42,760.29,816.38,107.38,6.00,73.87
BON,2015-06-18,134.20,87.72,65.36,129.60,19.63,19.63,758.50,810.50,106.86,7.00,73.55
BON,2015-06-19,127.31,83.05,65.23,126.90,19.68,19.68,762.42,805.58,105.66,6.00,73.42
BON,2015-06-20,119.77,75.50,63.04,118.80,19.68,19.68,759.83,809.33,106.52,7.00,73.40
BON,2015-06-21,118.03,73.66,62.41,120.60,19.78,19.78,756.83,812.67,107.38,7.00,73.34
BON,2015-06-22,111.82,67.80,60.63,117.20,19.89,19.89,761.33,817.54,107.38,7.00,73.93
BON,2015-06-23,119.45,75.33,63.07,118.40,19.87,19.87,761.54,813.79,106.86,7.00,73.97
BON,2015-06-24,130.52,85.90,65.81,134.30,20.07,20.07,760.54,814.21,107.06,6.00,74.19
BON,2015-06-25,140.46,93.83,66.80,138.50,20.35,20.35,761.08,825.21,108.43,6.00,74.07
BON,2015-06-26,138.84,88.70,63.89,145.50,20.70,20.70,758.38,837.42,110.43,6.00,74.01
BON,2015-06-27,157.08,92.90,59.14,150.50,21.08,21.08,756.71,853.29,112.76,7.00,74.05
BON,2015-06-28,155.10,101.33,65.33,153.20,21.30,21.30,757.75,847.75,111.88,7.00,74.05
BON,2015-06-29,157.28,95.43,60.68,159.30,21.45,21.45,758.63,823.92,108.61,7.00,73.88
BON,2015-06-30,150.81,90.48,59.99,154.60,21.60,21.60,760.00,815.29,107.28,6.50,74.45
BON,2015-07-01,142.35,90.24,63.39,143.40,21.84,21.84,757.79,817.25,107.85,6.00,74.24
BON,2015-07-02,155.74,100.96,64.83,157.80,21.99,21.99,757.21,832.42,109.93,7.00,74.35
BON,2015-07-03,152.46,95.07,62.36,144.90,22.16,22.16,756.13,831.46,109.96,7.00,74.19
BON,2015-07-04,137.70,88.25,64.09,139.30,22.32,22.32,754.17,818.75,108.56,7.00,74.07
BON,2015-07-05,134.98,89.64,66.41,134.20,22.55,22.55,754.25,816.75,108.29,5.00,74.12
BON,2015-07-06,150.49,97.25,64.62,144.10,22.79,22.79,757.88,823.17,108.62,7.00,73.61
BON,2015-07-07,150.93,95.09,63.00,152.20,22.60,22.60,757.63,816.00,107.71,7.00,73.20
BON,2015-07-08,136.18,86.24,63.33,135.50,22.59,22.59,753.92,811.96,107.70,7.00,73.17
BON,2015-07-09,132.05,86.67,65.63,142.10,22.81,22.81,751.92,805.96,107.19,7.00,73.55
BON,2015-07-10,126.11,80.99,64.22,119.30,22.70,22.70,755.29,793.92,105.11,7.00,74.23
BON,2015-07-11,113.41,68.46,60.36,108.40,22.42,22.42,757.33,784.42,103.58,7.00,73.79
BON,2015-07-12,109.80,65.33,59.50,111.80,22.28,22.28,758.96,779.50,102.71,6.00,73.60
BON,2015-07-13,129.79,82.58,63.62,130.60,22.51,22.51,759.71,785.75,103.43,6.00,73.66
BON,2015-07-14,145.85,91.09,62.45,145.40,22.65,22.65,758.63,796.71,105.02,7.00,73.51
BON,2015-07-15,143.49,94.30,65.72,138.30,22.53,22.53,760.00,798.67,105.09,7.00,73.18
BON,2015-07-16,132.62,87.68,66.11,132.60,22.51,22.51,762.17,793.54,104.12,7.00,73.12
BON,2015-07-17,132.93,87.96,66.17,142.60,22.41,22.41,759.58,791.46,104.20,7.00,73.63
BON,2015-07-18,140.65,91.35,64.95,144.60,22.56,22.56,757.21,802.00,105.92,7.00,74.42
BON,2015-07-19,141.83,94.18,66.41,137.30,22.83,22.83,758.13,829.58,109.43,7.00,73.96
BON,2015-07-20,133.90,88.50,66.09,141.30,22.87,22.87,759.58,822.04,108.22,7.00,74.38
BON,2015-07-21,138.27,90.83,65.69,140.30,22.63,22.63,758.13,799.00,105.39,7.00,74.49
BON,2015-07-22,141.46,96.31,68.09,135.20,22.19,22.19,757.46,786.00,103.77,7.00,74.52
BON,2015-07-23,119.36,74.88,62.73,119.30,21.90,21.90,758.04,781.96,103.16,7.00,74.34
BON,2015-07-24,125.19,80.62,64.40,129.10,21.76,21.76,760.54,783.25,102.99,7.00,74.19
BON,2015-07-25,135.65,87.85,64.76,131.30,21.71,21.71,760.88,786.54,103.37,7.00,74.58
BON,2015-07-26,128.79,83.69,64.98,126.30,21.48,21.48,761.08,787.88,103.52,7.00,74.15
BON,2015-07-27,126.18,81.08,64.26,128.70,21.34,21.34,763.46,791.38,103.66,5.00,74.25
BON,2015-07-28,131.18,86.08,65.62,135.70,21.54,21.54,763.71,797.75,104.46,6.50,74.52
BON,2015-07-29,136.63,89.58,65.56,136.50,21.86,21.86,761.00,810.54,106.51,7.00,74.49
BON,2015-07-30,157.30,100.87,64.13,157.50,22.10,22.10,759.00,833.08,109.76,7.00,74.79
BON,2015-07-31,146.86,94.61,64.42,149.60,22.33,22.33,758.75,846.83,111.61,7.00,74.31
BON,2015-08-01,133.52,88.67,66.41,145.70,22.40,22.40,756.54,843.88,111.54,7.00,75.19
BON,2015-08-02,134.19,89.14,66.43,122.60,22.25,22.25,756.21,825.54,109.17,7.00,75.61
BON,2015-08-03,129.44,85.08,65.73,126.40,21.99,21.99,756.46,806.13,106.57,7.00,74.70
BON,2015-08-04,128.63,85.37,66.37,139.70,21.65,21.65,758.25,790.08,104.20,7.00,74.85
BON,2015-08-05,129.71,86.77,66.90,129.90,21.35,21.35,760.92,784.00,103.03,7.00,75.83
BON,2015-08-06,131.41,87.13,66.31,135.10,21.22,21.22,760.63,785.88,103.32,7.00,76.04
BON,2015-08-07,148.79,96.31,64.73,152.00,21.21,21.21,756.58,796.29,105.25,7.00,76.46
BON,2015-08-08,155.11,95.27,61.42,151.20,21.54,21.54,756.54,807.67,106.76,7.00,76.10
BON,2015-08-09,135.26,89.12,65.89,128.40,21.78,21.78,757.75,809.96,106.89,7.00,75.82
BON,2015-08-10,139.17,93.71,67.34,138.60,22.13,22.13,756.63,817.17,108.00,7.00,74.57
BON,2015-08-11,136.59,92.39,67.64,127.00,22.15,22.15,755.96,822.42,108.79,7.00,74.65
BON,2015-08-12,130.36,86.50,66.35,141.40,22.19,22.19,757.38,820.92,108.39,7.00,74.74
BON,2015-08-13,139.43,87.84,63.00,137.90,22.15,22.15,758.25,810.83,106.93,7.00,75.28
BON,2015-08-14,136.46,91.70,67.20,137.00,21.99,21.99,760.46,795.96,104.67,7.00,75.44
BON,2015-08-15,139.14,92.83,66.71,141.60,21.84,21.84,764.54,790.42,103.38,7.00,75.47
BON,2015-08-16,146.68,95.20,64.90,147.20,21.76,21.76,762.83,794.13,104.10,7.00,75.67
BON,2015-08-17,147.28,92.01,62.47,145.80,21.82,21.82,759.96,808.96,106.45,7.00,75.40
BON,2015-08-18,139.41,94.48,67.77,136.90,22.04,22.04,757.42,823.46,108.72,7.00,75.64
BON,2015-08-19,149.61,98.31,65.71,153.50,22.15,22.15,755.33,835.79,110.65,7.00,75.46
BON,2015-08-20,141.28,95.03,67.26,135.70,22.21,22.21,757.04,820.83,108.43,7.00,75.51
BON,2015-08-21,133.55,89.60,67.09,139.70,21.75,21.75,758.83,792.25,104.40,7.00,75.71
BON,2015-08-22,143.17,90.71,63.36,142.30,21.41,21.41,759.58,782.71,103.04,7.00,76.00
BON,2015-08-23,144.13,96.35,66.85,147.00,21.17,21.17,757.33,789.13,104.20,6.50,75.79
BON,2015-08-24,148.94,95.17,63.90,147.10,21.07,21.07,759.00,810.08,106.73,7.00,75.78
BON,2015-08-25,153.94,89.23,57.96,152.70,21.05,21.05,759.13,809.46,106.63,7.00,75.38
BON,2015-08-26,139.28,90.71,65.13,140.90,21.06,21.06,758.25,808.00,106.56,7.00,75.40
BON,2015-08-27,142.44,94.71,66.49,144.90,21.32,21.32,759.58,815.29,107.34,7.00,75.46
BON,2015-08-28,142.15,95.67,67.30,142.20,21.39,21.39,756.58,813.42,107.51,7.00,75.68
BON,2015-08-29,117.55,73.71,62.71,109.00,21.40,21.40,752.63,814.96,108.29,7.00,75.50
BON,2015-08-30,103.99,61.10,58.76,105.00,21.19,21.19,758.17,810.71,106.93,7.00,75.55
BON,2015-08-31,110.98,67.63,60.94,111.80,21.03,21.03,759.79,811.08,106.75,7.00,75.78
BON,2015-09-01,101.45,5.95,5.87,99.50,20.92,20.92,756.29,807.21,106.73,7.00,75.55
BON,2015-09-02,98.28,1.37,1.39,102.70,20.80,20.80,757.13,797.00,105.27,6.00,75.78
BON,2015-09-03,107.87,1.34,1.24,111.60,20.58,20.58,759.50,793.63,104.49,7.00,75.88
BON,2015-09-04,112.78,1.35,1.20,106.80,20.34,20.34,758.42,788.67,103.99,7.00,75.90
BON,2015-09-05,85.63,1.33,1.55,86.60,20.13,20.13,762.29,775.08,101.68,6.00,75.63
BON,2015-09-06,83.26,1.33,1.60,82.30,19.69,19.69,763.33,765.25,100.25,7.00,75.68
BON,2015-09-07,82.43,1.34,1.62,81.80,19.45,19.45,763.79,760.13,99.52,7.00,75.67
BON,2015-09-08,102.20,1.33,1.30,103.10,19.49,19.49,761.63,764.71,100.41,7.00,75.73
BON,2015-09-09,99.15,1.34,1.35,103.40,19.77,19.77,759.75,770.21,101.38,7.00,75.71
BON,2015-09-10,110.39,1.36,1.23,108.40,19.89,19.89,759.38,773.92,101.92,7.00,76.00
BON,2015-09-11,109.35,1.33,1.22,109.50,19.89,19.89,758.67,773.25,101.92,7.00,75.80
BON,2015-09-12,102.15,1.35,1.32,101.10,20.11,20.11,757.88,774.75,102.23,7.00,75.79
BON,2015-09-13,89.17,1.34,1.50,84.50,20.29,20.29,758.17,774.29,102.13,7.00,75.77
BON,2015-09-14,90.64,1.35,1.49,90.20,19.89,19.89,755.21,762.79,101.00,7.00,75.41
BON,2015-09-15,99.95,1.36,1.36,103.20,19.27,19.27,755.38,754.96,99.94,7.00,75.45
BON,2015-09-16,111.68,1.52,1.36,109.90,18.96,18.96,755.60,753.60,99.74,7.00,75.47
BON,2015-09-17,86.41,1.24,1.44,86.70,19.44,19.44,,,,7.00,75.44
BON,2015-09-18,95.02,1.25,1.31,98.40,19.44,19.44,,,,7.00,75.63
BON,2015-09-19,99.87,1.26,1.26,94.90,19.40,,,,,7.00,75.43
BON,2015-09-20,80.30,1.24,1.54,76.30,19.44,19.44,,,,7.00,75.20
BON,2015-09-21,85.55,1.27,1.49,83.50,19.44,19.44,,,,7.00,74.93
BON,2015-09-22,95.57,1.47,1.53,98.90,19.44,19.44,,,,7.00,74.67
BON,2015-09-23,104.80,1.26,1.20,106.60,19.44,19.44,,,,7.00,75.08
BON,2015-09-24,120.79,1.30,1.08,120.80,19.44,19.44,,,,7.00,74.91
BON,2015-09-25,105.00,1.26,1.20,104.50,18.89,18.89,,,,7.00,75.03
BON,2015-09-26,94.44,1.27,1.35,97.80,18.89,18.89,,,,7.00,75.20
