Project,Date,Outflow (kcfs),Spill (kcfs),Spill Percent (%),Inflow (kcfs),Temp (Scroll Case) (C),Temperature (C),Barometric Pressure (mmHg),Dissolved Gas (mmHg),Dissolved Gas Percent (%),Turbidity (ft),Elevation (ft)
BON,2019-02-22,137.23,1.15,0.83,139.30,2.22,2.22,,,,,75.27
BON,2019-02-23,141.21,1.15,0.81,146.40,2.78,2.78,,,,7.00,75.55
BON,2019-02-24,155.07,1.15,0.74,153.30,2.78,2.78,,,,7.00,75.73
BON,2019-02-25,131.50,1.24,0.94,134.60,2.78,2.78,,,,7.00,76.03
BON,2019-02-26,145.68,1.20,0.82,148.00,2.78,2.78,,,,7.00,76.32
BON,2019-02-27,146.79,1.18,0.80,144.50,2.78,2.78,,,,7.00,76.28
BON,2019-02-28,130.04,1.16,0.89,131.40,2.78,2.78,,,,5.00,76.29
BON,2019-03-01,131.09,1.15,0.88,122.00,2.78,2.78,,,,7.00,76.07
BON,2019-03-02,134.21,1.24,0.92,122.10,2.22,2.22,,,,7.00,74.60
BON,2019-03-03,132.48,1.29,0.97,126.70,2.22,2.22,,,,7.00,73.70
BON,2019-03-04,136.62,1.23,0.90,142.60,1.67,1.67,,,,7.00,73.65
BON,2019-03-05,143.46,1.24,0.86,151.80,1.67,1.67,,,,7.00,74.28
BON,2019-03-06,150.87,1.25,0.83,156.90,1.67,1.67,,,,7.00,75.12
BON,2019-03-07,175.02,1.25,0.72,170.60,1.67,1.67,,,,7.00,75.23
BON,2019-03-08,168.27,1.26,0.75,159.60,1.67,1.67,,,,7.00,74.55
BON,2019-03-09,178.26,1.24,0.69,164.90,1.67,1.67,,,,7.00,73.53
BON,2019-03-10,156.00,1.25,0.80,156.90,1.67,1.67,,,,7.00,72.85
BON,2019-03-11,125.47,1.16,0.93,132.60,2.22,2.22,,,,7.00,73.31
BON,2019-03-12,123.07,1.25,1.02,122.00,2.22,2.22,,,,7.00,73.65
BON,2019-03-13,124.82,1.24,0.99,127.00,2.22,2.22,,,,7.00,73.58
BON,2019-03-14,128.12,1.21,0.94,121.20,2.22,2.22,,,,7.00,73.31
BON,2019-03-15,130.05,1.21,0.93,135.10,4.03,4.03,767.75,795.15,103.52,7.00,73.20
BON,2019-03-16,130.68,1.31,1.00,118.60,3.47,3.47,767.96,793.58,103.34,6.00,72.91
BON,2019-03-17,130.65,1.21,0.93,143.70,3.75,3.75,767.71,796.58,103.76,6.00,73.13
BON,2019-03-18,129.88,1.03,0.79,135.70,3.94,3.94,765.33,802.08,104.80,6.00,74.01
BON,2019-03-19,130.48,1.23,0.94,135.30,4.20,4.20,762.17,803.33,105.40,7.00,74.89
BON,2019-03-20,130.52,1.23,0.94,139.10,4.41,4.41,758.54,803.38,105.91,5.00,75.11
BON,2019-03-21,140.15,1.27,0.91,132.50,4.54,4.54,761.25,810.75,106.50,6.00,75.28
BON,2019-03-22,152.20,1.35,0.89,159.20,4.73,4.73,759.42,815.75,107.42,6.00,74.96
BON,2019-03-23,190.58,1.24,0.65,178.60,5.07,5.07,763.50,817.58,107.08,7.00,74.83
BON,2019-03-24,177.24,1.27,0.71,186.70,5.42,5.42,764.25,813.83,106.49,5.00,74.33
BON,2019-03-25,190.15,1.22,0.64,180.50,5.63,5.63,759.38,808.42,106.46,6.00,74.80
BON,2019-03-26,197.51,1.24,0.63,198.60,5.78,5.78,760.58,810.21,106.53,3.00,74.14
BON,2019-03-27,202.21,1.30,0.64,195.80,5.91,5.91,757.38,814.21,107.50,3.50,74.00
BON,2019-03-28,187.03,1.23,0.66,196.30,6.04,6.04,762.50,815.83,106.99,4.00,73.83
BON,2019-03-29,195.49,1.24,0.63,191.80,6.37,6.37,767.67,814.04,106.04,3.00,74.31
BON,2019-03-30,197.79,1.24,0.63,193.90,6.61,6.61,768.75,816.67,106.23,3.00,74.05
BON,2019-03-31,187.38,1.23,0.66,198.40,7.00,7.00,764.58,818.46,107.05,4.00,74.29
BON,2019-04-01,190.10,1.23,0.65,184.90,7.28,7.28,759.33,817.88,107.71,4.00,74.53
BON,2019-04-02,165.48,1.23,0.75,165.00,7.44,7.44,754.42,818.63,108.51,3.50,73.98
BON,2019-04-03,150.00,1.42,0.94,142.80,7.52,7.52,757.17,817.08,107.91,5.00,73.96
BON,2019-04-04,158.70,1.42,0.90,167.20,7.74,7.74,757.96,813.75,107.36,4.00,74.04
BON,2019-04-05,175.33,1.42,0.81,177.50,7.93,7.93,754.33,808.79,107.22,4.00,74.25
BON,2019-04-06,209.57,1.43,0.68,206.20,7.99,7.99,756.04,801.46,106.01,4.00,74.22
BON,2019-04-07,218.23,1.52,0.70,233.10,8.05,8.05,758.92,803.21,105.84,6.00,74.58
BON,2019-04-08,227.74,1.42,0.62,227.10,8.14,8.14,760.08,802.92,105.64,6.00,75.94
BON,2019-04-09,258.15,8.83,3.42,254.90,8.28,8.28,764.96,801.46,104.77,4.00,75.53
BON,2019-04-10,355.41,137.66,38.73,365.30,8.48,8.48,768.42,798.92,103.97,4.00,75.33
BON,2019-04-11,367.65,141.48,38.48,366.40,8.84,8.84,761.71,857.50,112.58,2.00,75.98
BON,2019-04-12,333.18,114.90,34.49,332.00,9.14,9.14,760.50,880.71,115.81,2.00,75.75
BON,2019-04-13,279.12,113.61,40.70,265.90,9.21,9.21,759.42,881.42,116.06,3.00,75.27
BON,2019-04-14,256.76,113.05,44.03,257.50,9.17,9.17,758.88,875.21,115.33,2.00,74.96
BON,2019-04-15,256.44,112.99,44.06,250.20,9.08,9.08,754.67,901.46,119.45,1.00,74.36
BON,2019-04-16,219.27,113.16,51.61,220.20,9.23,9.23,759.63,908.75,119.63,3.00,74.22
BON,2019-04-17,231.73,113.90,49.15,234.20,9.53,9.53,766.79,904.63,117.98,2.00,74.58
BON,2019-04-18,231.28,116.16,50.23,227.90,9.98,9.98,764.38,907.04,118.67,2.00,74.36
BON,2019-04-19,242.10,117.00,48.33,236.10,10.38,10.38,758.42,921.67,121.52,2.00,73.75
BON,2019-04-20,234.58,118.39,50.47,226.70,10.67,10.67,759.42,891.50,117.39,2.00,73.29
BON,2019-04-21,246.35,118.72,48.19,256.80,10.82,10.82,766.42,871.00,113.65,1.00,73.30
BON,2019-04-22,287.47,118.09,41.08,288.80,10.82,10.82,766.50,875.67,114.24,1.00,73.70
BON,2019-04-23,305.51,118.55,38.81,312.10,10.92,10.92,764.33,883.17,115.55,1.00,73.95
BON,2019-04-24,322.02,126.50,39.28,320.60,11.06,11.06,765.75,882.21,115.21,1.00,74.35
BON,2019-04-25,356.98,134.74,37.74,354.30,11.09,11.09,761.38,892.71,117.25,1.00,74.26
BON,2019-04-26,321.68,119.74,37.22,321.70,11.33,11.33,763.17,899.42,117.86,1.00,73.83
BON,2019-04-27,301.13,118.83,39.46,303.60,11.48,11.48,764.04,874.42,114.45,2.00,74.05
BON,2019-04-28,300.82,118.58,39.42,299.10,11.58,11.58,764.42,871.29,113.98,1.00,74.08
BON,2019-04-29,288.75,118.33,40.98,286.90,11.83,11.83,760.83,894.92,117.63,1.00,74.05
BON,2019-04-30,281.11,117.83,41.92,277.10,12.01,12.01,760.83,918.33,120.70,1.50,73.39
BON,2019-05-01,268.12,117.13,43.68,273.50,12.01,12.01,761.00,909.42,119.50,2.00,73.93
BON,2019-05-02,246.98,116.20,47.05,245.70,11.90,11.90,763.17,879.92,115.30,2.50,73.85
BON,2019-05-03,248.52,117.26,47.18,253.60,11.81,11.81,761.29,860.13,112.98,2.00,74.33
BON,2019-05-04,250.66,119.78,47.78,250.00,11.84,11.84,757.63,869.04,114.71,3.00,74.42
BON,2019-05-05,239.21,119.90,50.12,233.30,12.10,12.10,755.46,879.83,116.46,3.00,74.15
BON,2019-05-06,235.05,120.26,51.16,236.00,12.32,12.32,756.88,891.67,117.81,3.00,73.97
BON,2019-05-07,243.61,119.94,49.24,247.70,12.49,12.49,760.13,892.79,117.45,3.00,74.17
BON,2019-05-08,238.48,119.47,50.10,240.50,12.63,12.63,761.96,883.04,115.89,3.00,74.23
BON,2019-05-09,250.26,119.93,47.92,253.10,12.85,12.85,758.67,895.88,118.09,4.00,74.36
BON,2019-05-10,264.94,119.43,45.08,255.90,12.91,12.91,756.54,904.71,119.59,4.00,74.15
BON,2019-05-11,279.33,117.91,42.21,285.40,13.16,13.16,756.46,913.79,120.80,4.00,74.08
BON,2019-05-12,279.95,117.85,42.10,281.00,13.27,13.27,757.58,893.13,117.89,4.00,74.25
BON,2019-05-13,276.85,117.63,42.49,273.90,13.39,13.39,758.13,872.29,115.06,3.00,73.95
BON,2019-05-14,307.39,117.67,38.28,306.00,13.44,13.44,759.13,871.29,114.78,4.00,74.06
BON,2019-05-15,334.94,119.40,35.65,337.90,13.36,13.36,754.04,883.17,117.13,3.00,73.95
BON,2019-05-16,333.35,115.35,34.60,326.70,13.43,13.43,749.58,900.42,120.12,3.00,74.03
BON,2019-05-17,327.03,112.63,34.44,321.50,13.42,13.42,756.79,869.54,114.90,3.00,73.25
BON,2019-05-18,335.95,120.91,35.99,348.40,13.58,13.58,754.00,871.33,115.57,3.00,73.73
BON,2019-05-19,355.23,118.03,33.22,357.70,13.80,13.80,753.04,897.75,119.22,3.00,74.15
BON,2019-05-20,342.20,113.58,33.19,342.20,13.84,13.84,754.33,883.46,117.12,3.00,74.56
BON,2019-05-21,319.63,112.57,35.22,303.90,13.62,13.62,752.67,880.38,116.97,4.00,73.75
BON,2019-05-22,303.03,113.27,37.38,315.20,13.55,13.55,758.42,888.08,117.10,4.00,73.51
BON,2019-05-23,305.02,111.81,36.66,299.50,13.62,13.62,758.42,887.04,116.96,4.00,73.80
BON,2019-05-24,278.24,114.91,41.30,278.30,13.63,13.63,758.67,874.46,115.26,4.00,73.56
BON,2019-05-25,276.04,112.50,40.75,273.40,13.68,13.68,758.04,862.54,113.79,4.00,73.49
BON,2019-05-26,289.50,113.69,39.27,295.60,13.69,13.69,755.08,874.17,115.77,4.00,73.93
BON,2019-05-27,279.62,114.50,40.95,276.90,13.84,13.84,759.42,886.25,116.70,5.00,74.08
BON,2019-05-28,298.79,112.69,37.71,298.30,14.05,14.05,762.13,866.38,113.68,4.00,73.48
BON,2019-05-29,299.47,116.31,38.84,301.50,14.21,14.21,759.33,857.46,112.92,4.00,73.69
BON,2019-05-30,307.63,117.28,38.12,304.70,14.45,14.45,758.38,872.58,115.06,4.00,73.72
BON,2019-05-31,331.21,117.84,35.58,330.80,14.82,14.82,759.70,890.30,117.19,4.00,73.42
BON,2019-06-01,341.76,119.83,35.06,339.10,14.98,14.98,758.40,895.65,118.10,3.50,73.29
BON,2019-06-02,313.14,115.85,36.99,312.60,15.27,15.27,756.95,885.74,117.01,4.00,73.63
BON,2019-06-03,303.62,124.50,41.01,312.70,15.42,15.42,760.73,865.91,113.83,4.00,73.89
BON,2019-06-04,312.16,130.80,41.90,311.30,15.60,15.60,762.22,861.94,113.08,4.00,73.70
BON,2019-06-05,293.68,116.71,39.74,289.00,15.80,15.80,759.94,872.81,114.85,4.00,73.75
BON,2019-06-06,295.92,120.61,40.76,299.90,15.84,15.84,759.91,868.09,114.24,4.00,73.80
BON,2019-06-07,262.93,116.20,44.20,259.60,15.71,15.71,763.29,861.08,112.81,3.00,74.33
BON,2019-06-08,251.10,116.42,46.36,245.70,15.67,15.67,768.38,852.75,110.98,4.00,73.53
BON,2019-06-09,245.49,117.64,47.92,248.40,15.93,15.93,766.75,862.83,112.54,4.00,73.94
BON,2019-06-10,257.22,115.80,45.02,258.50,16.30,16.30,764.21,893.79,116.96,4.00,73.53
BON,2019-06-11,242.64,118.18,48.70,241.30,16.72,16.72,761.96,897.96,117.85,4.00,74.03
BON,2019-06-12,233.28,118.95,50.99,229.50,16.98,16.98,756.50,895.13,118.33,5.50,73.55
BON,2019-06-13,229.18,119.34,52.07,227.10,17.17,17.17,755.88,893.33,118.19,5.00,73.34
BON,2019-06-14,212.92,119.36,56.06,222.70,17.22,17.22,759.71,852.58,112.23,5.00,73.64
BON,2019-06-15,216.41,118.88,54.93,218.30,17.14,17.14,759.00,830.79,109.46,5.00,74.01
BON,2019-06-16,191.68,96.65,50.42,196.40,17.17,17.17,758.13,827.00,109.09,5.00,74.52
BON,2019-06-17,205.10,95.23,46.43,203.30,17.50,17.50,760.38,829.83,109.13,4.00,74.60
BON,2019-06-18,188.80,95.08,50.36,187.10,17.86,17.86,762.75,826.38,108.34,4.00,74.42
BON,2019-06-19,173.08,95.29,55.05,175.10,17.82,17.82,763.25,813.46,106.58,5.00,74.58
BON,2019-06-20,177.89,95.34,53.59,179.90,17.59,17.59,761.17,804.79,105.73,5.00,74.59
BON,2019-06-21,202.88,95.22,46.93,199.10,17.51,17.51,762.33,807.21,105.89,5.00,74.49
BON,2019-06-22,206.55,95.23,46.10,203.80,17.57,17.57,763.04,815.04,106.82,5.00,74.54
BON,2019-06-23,161.67,95.10,58.82,163.00,17.70,17.70,762.13,813.58,106.75,5.00,74.39
BON,2019-06-24,175.24,95.27,54.36,176.40,17.85,17.85,758.17,813.21,107.26,5.00,74.60
BON,2019-06-25,178.70,95.33,53.35,181.10,18.03,18.03,754.96,819.54,108.55,5.00,74.71
BON,2019-06-26,177.50,95.44,53.77,176.50,17.97,17.97,756.71,826.17,109.18,5.00,74.75
BON,2019-06-27,185.00,95.38,51.56,177.20,17.76,17.76,761.33,834.83,109.65,6.00,74.56
BON,2019-06-28,177.98,94.98,53.36,183.00,17.81,17.81,762.33,837.58,109.87,6.00,74.26
BON,2019-06-29,167.93,95.24,56.71,171.40,18.04,18.04,761.75,843.88,110.78,6.00,74.60
BON,2019-06-30,154.61,95.23,61.59,160.00,18.36,18.36,761.17,851.33,111.85,6.00,74.60
BON,2019-07-01,175.51,95.33,54.31,167.20,18.53,18.53,760.46,844.38,111.04,6.00,74.62
BON,2019-07-02,145.94,95.15,65.20,144.10,18.39,18.39,761.71,825.71,108.40,7.00,74.28
BON,2019-07-03,139.19,95.16,68.36,144.20,18.29,18.29,760.71,815.88,107.25,6.00,74.35
BON,2019-07-04,139.30,95.21,68.35,133.30,18.44,18.44,759.83,814.00,107.13,6.00,74.47
BON,2019-07-05,139.34,95.12,68.26,140.30,18.59,18.59,761.17,810.75,106.51,6.00,74.35
BON,2019-07-06,139.42,95.32,68.37,139.40,18.65,18.65,762.21,806.33,105.79,6.00,74.49
BON,2019-07-07,139.68,95.16,68.13,140.70,18.70,18.70,760.38,806.96,106.13,7.00,74.38
BON,2019-07-08,142.61,95.35,66.86,148.60,18.95,18.95,758.67,808.71,106.60,7.00,74.65
BON,2019-07-09,144.63,95.52,66.04,141.60,19.18,19.18,759.17,815.54,107.43,5.00,74.79
BON,2019-07-10,139.21,95.08,68.30,131.20,19.26,19.26,760.83,828.67,108.92,6.00,74.36
BON,2019-07-11,139.02,94.89,68.25,150.00,19.50,19.50,762.13,832.21,109.20,6.00,74.25
BON,2019-07-12,145.21,95.73,65.92,148.90,19.82,19.82,759.58,833.33,109.71,6.00,75.18
BON,2019-07-13,160.01,96.03,60.02,159.90,19.99,19.99,759.58,828.71,109.10,7.00,75.40
BON,2019-07-14,141.88,95.92,67.61,138.40,20.11,20.11,760.42,823.13,108.25,7.00,75.30
BON,2019-07-15,152.42,95.91,62.93,155.60,20.23,20.23,760.96,819.13,107.64,7.00,75.30
BON,2019-07-16,153.03,95.90,62.67,147.90,20.35,20.35,759.33,822.46,108.31,7.00,75.30
BON,2019-07-17,140.73,95.60,67.93,138.70,20.36,20.36,758.83,818.38,107.85,7.00,74.82
BON,2019-07-18,140.05,95.42,68.13,137.00,20.31,20.31,760.00,811.21,106.74,7.00,74.68
BON,2019-07-19,145.67,95.52,65.57,154.40,20.34,20.34,761.38,806.00,105.86,7.00,74.83
BON,2019-07-20,152.85,95.97,62.78,156.30,20.42,20.42,759.83,809.75,106.57,6.00,75.39
BON,2019-07-21,145.90,96.00,65.80,141.00,20.60,20.60,757.83,824.83,108.84,7.00,75.43
BON,2019-07-22,141.78,94.63,66.75,137.60,20.77,20.77,759.33,833.38,109.75,7.00,74.68
BON,2019-07-23,140.04,95.87,68.46,146.00,20.88,20.88,761.00,818.71,107.58,5.00,74.90
BON,2019-07-24,128.80,85.06,66.04,137.80,20.87,20.87,764.79,802.29,104.90,7.00,76.10
BON,2019-07-25,143.18,94.63,66.09,143.20,21.11,21.11,760.79,808.67,106.30,7.00,76.43
BON,2019-07-26,159.86,94.49,59.11,157.60,21.34,21.34,760.17,827.42,108.85,7.00,76.27
BON,2019-07-27,143.77,94.55,65.76,142.10,21.21,21.21,764.67,826.42,108.08,7.00,76.20
BON,2019-07-28,134.41,90.01,66.97,133.40,21.32,21.32,762.54,821.38,107.72,7.00,75.66
BON,2019-07-29,139.73,95.45,68.31,139.70,21.47,21.47,759.04,817.46,107.70,7.00,75.88
BON,2019-07-30,145.71,91.30,62.66,139.20,21.38,21.38,760.04,806.38,106.10,7.00,75.89
BON,2019-07-31,153.23,95.08,62.05,149.40,21.24,21.24,759.38,801.21,105.51,7.00,74.83
BON,2019-08-01,168.86,95.60,56.61,168.00,21.51,21.51,759.08,808.71,106.54,7.00,74.83
BON,2019-08-02,155.60,95.75,61.54,156.40,21.53,21.53,762.25,815.88,107.04,7.00,74.97
BON,2019-08-03,156.23,95.54,61.15,153.00,21.73,21.73,760.96,827.46,108.74,7.00,74.79
BON,2019-08-04,151.41,95.28,62.93,150.30,21.94,21.94,759.00,838.79,110.51,7.00,74.53
BON,2019-08-05,142.38,95.43,67.02,146.30,22.14,22.14,759.04,849.25,111.89,7.00,74.63
BON,2019-08-06,146.13,95.60,65.42,145.20,22.26,22.26,758.46,833.25,109.86,7.00,74.69
BON,2019-08-07,147.89,95.68,64.69,150.60,22.30,22.30,758.50,811.38,106.97,7.00,74.70
BON,2019-08-08,154.60,95.10,61.51,149.70,22.19,22.19,759.17,794.63,104.67,7.00,74.82
BON,2019-08-09,133.83,89.91,67.18,134.30,22.00,22.00,758.54,789.92,104.14,7.00,74.50
BON,2019-08-10,125.84,81.69,64.92,139.70,21.95,21.95,758.67,790.08,104.14,7.00,75.25
BON,2019-08-11,123.99,80.68,65.07,123.00,21.74,21.74,762.63,790.54,103.66,7.00,75.89
BON,2019-08-12,119.71,76.20,63.65,120.50,21.71,21.71,762.79,798.50,104.68,7.00,75.83
BON,2019-08-13,132.73,84.33,63.53,134.70,21.95,21.95,761.92,802.79,105.37,7.00,76.12
BON,2019-08-14,151.65,94.68,62.43,152.50,22.27,22.27,763.42,824.04,107.94,7.00,76.03
BON,2019-08-15,127.89,83.68,65.43,125.20,22.08,22.08,764.46,815.71,106.70,3.00,76.15
BON,2019-08-16,120.95,78.06,64.54,120.80,22.01,22.01,762.88,801.58,105.07,3.00,75.80
BON,2019-08-17,121.43,78.42,64.58,121.80,21.68,21.68,760.13,787.13,103.55,4.00,76.11
BON,2019-08-18,117.05,73.78,63.03,113.30,21.46,21.46,756.92,780.88,103.17,4.00,75.97
BON,2019-08-19,112.02,68.84,61.46,116.10,21.36,21.36,759.08,780.46,102.82,6.00,75.84
BON,2019-08-20,128.53,84.76,65.95,125.60,21.43,21.43,759.29,789.08,103.92,6.00,75.88
BON,2019-08-21,142.00,94.87,66.81,145.10,21.47,21.47,761.00,794.92,104.46,7.00,75.79
BON,2019-08-22,148.73,94.93,63.82,143.70,21.39,21.39,761.92,796.88,104.59,7.00,75.77
BON,2019-08-23,139.80,94.35,67.49,137.70,21.48,21.48,758.79,802.42,105.75,7.00,75.11
BON,2019-08-24,122.69,78.18,63.73,118.20,21.57,21.57,759.79,805.21,105.98,7.00,75.31
BON,2019-08-25,102.75,59.67,58.08,105.70,21.44,21.44,764.08,801.17,104.85,7.00,75.27
BON,2019-08-26,108.08,65.06,60.20,112.70,21.37,21.37,763.88,797.96,104.46,7.00,75.78
BON,2019-08-27,116.15,73.08,62.92,116.00,21.34,21.34,759.96,795.88,104.73,7.00,75.71
BON,2019-08-28,118.29,75.06,63.46,122.90,21.46,21.46,756.00,803.08,106.23,7.00,75.77
BON,2019-08-29,128.02,84.23,65.80,130.40,21.70,21.70,758.63,824.67,108.71,7.00,76.44
BON,2019-08-30,129.03,85.22,66.05,126.80,21.83,21.83,760.88,825.67,108.52,7.00,76.34
BON,2019-08-31,125.20,81.43,65.04,123.10,21.96,21.96,759.25,817.63,107.69,7.00,76.18
BON,2019-09-01,109.99,5.40,4.91,107.30,22.09,22.09,759.88,810.67,106.68,7.00,75.87
BON,2019-09-02,99.19,1.35,1.36,99.50,22.16,22.16,760.83,809.71,106.42,7.00,75.83
BON,2019-09-03,109.98,1.34,1.22,114.00,22.09,22.09,760.63,808.58,106.31,7.00,75.90
BON,2019-09-04,106.68,1.38,1.30,104.40,22.00,22.00,760.50,797.54,104.87,7.00,76.10
BON,2019-09-05,104.60,1.35,1.29,104.00,22.02,22.02,759.54,787.25,103.65,7.00,76.02
BON,2019-09-06,102.54,1.33,1.30,96.80,21.96,21.96,762.29,778.54,102.13,7.00,75.60
BON,2019-09-07,104.48,1.32,1.26,94.10,22.00,22.00,760.96,776.00,101.98,6.00,74.83
BON,2019-09-08,92.45,1.33,1.43,85.40,21.76,21.76,759.42,768.38,101.18,6.00,73.74
BON,2019-09-09,81.50,1.33,1.63,77.70,21.52,21.52,758.54,762.67,100.54,7.00,73.29
BON,2019-09-10,86.91,1.33,1.52,89.70,21.48,21.48,759.96,764.00,100.53,7.00,73.20
BON,2019-09-11,93.58,1.30,1.39,91.60,21.43,21.43,764.79,765.50,100.09,7.00,73.39
BON,2019-09-12,113.44,1.30,1.14,112.50,21.44,21.44,764.88,771.54,100.87,6.00,72.96
BON,2019-09-13,84.16,1.32,1.57,87.90,21.30,21.30,764.83,772.08,100.95,7.00,73.16
BON,2019-09-14,81.23,1.25,1.54,82.90,21.23,21.23,761.00,770.83,101.29,7.00,73.45
BON,2019-09-15,85.77,1.32,1.54,82.80,21.09,21.09,756.46,768.25,101.56,7.00,73.57
BON,2019-09-16,81.59,1.31,1.61,82.90,20.84,20.84,757.58,761.88,100.57,7.00,73.50
BON,2019-09-17,102.88,1.28,1.25,106.10,20.77,20.77,758.14,760.36,100.29,7.00,74.03
BON,2019-09-18,101.20,1.28,1.27,96.10,21.11,21.11,,,,7.00,73.83
BON,2019-09-19,79.77,1.23,1.55,88.80,20.56,20.56,,,,7.00,73.77
BON,2019-09-20,72.83,1.24,1.70,80.90,20.56,20.56,,,,6.00,74.77
BON,2019-09-21,75.45,1.24,1.64,81.40,20.56,20.56,,,,6.00,75.40
BON,2019-09-22,92.47,1.27,1.37,91.50,20.56,20.56,,,,7.00,75.90
BON,2019-09-23,81.31,1.23,1.52,80.70,20.00,20.00,,,,7.00,75.65
BON,2019-09-24,74.66,0.72,0.96,73.20,20.00,20.00,,,,7.00,75.70
BON,2019-09-25,87.94,1.24,1.41,91.50,19.44,19.44,,,,7.00,75.61
